timestamp,Open,High,Low,Close,Volume,Amount
2025-01-07 09:01:00,37.3,37.3,37.3,37.3,8,298400.0
2025-01-07 09:02:00,37.35,37.45,37.35,37.45,10,374000.0
2025-01-07 09:03:00,37.5,37.5,37.45,37.45,5,187450.0
2025-01-07 09:04:00,37.45,37.45,37.35,37.35,6,224350.0
2025-01-07 09:05:00,37.35,37.35,37.3,37.35,5,186700.0
2025-01-07 09:06:00,37.3,37.3,37.25,37.25,6,223700.0
2025-01-07 09:07:00,37.3,37.3,37.3,37.3,1,37300.0
2025-01-07 09:08:00,37.3,37.3,37.25,37.25,12,447100.0
2025-01-07 09:09:00,37.35,37.35,37.35,37.35,1,37350.0
2025-01-07 09:10:00,37.3,37.3,37.3,37.3,3,111900.0
2025-01-07 09:11:00,37.3,37.3,37.25,37.25,2,74550.0
2025-01-07 09:13:00,37.25,37.25,37.2,37.2,6,223450.0
2025-01-07 09:14:00,37.2,37.2,37.2,37.2,1,37200.0
2025-01-07 09:15:00,37.2,37.2,37.2,37.2,1,37200.0
2025-01-07 09:17:00,37.2,37.2,37.2,37.2,1,37200.0
2025-01-07 09:18:00,37.25,37.25,37.25,37.25,11,409750.0
2025-01-07 09:19:00,37.25,37.25,37.25,37.25,10,372500.0
2025-01-07 09:22:00,37.25,37.25,37.25,37.25,1,37250.0
2025-01-07 09:23:00,37.2,37.2,37.2,37.2,9,334800.0
2025-01-07 09:24:00,37.2,37.2,37.2,37.2,2,74400.0
2025-01-07 09:25:00,37.2,37.2,37.2,37.2,4,148800.0
2025-01-07 09:29:00,37.2,37.2,37.2,37.2,1,37200.0
2025-01-07 09:30:00,37.2,37.2,37.2,37.2,7,260400.0
2025-01-07 09:31:00,37.2,37.2,37.2,37.2,5,186000.0
2025-01-07 09:35:00,37.2,37.2,37.2,37.2,2,74400.0
2025-01-07 09:36:00,37.2,37.2,37.2,37.2,4,148800.0
2025-01-07 09:40:00,37.2,37.2,37.2,37.2,2,74400.0
2025-01-07 09:41:00,37.15,37.15,37.05,37.05,69,2560300.0
2025-01-07 09:42:00,37.15,37.15,37.0,37.0,33,1222050.0
2025-01-07 09:43:00,37.05,37.05,37.05,37.05,10,370500.0
2025-01-07 09:46:00,37.05,37.05,37.05,37.05,6,222300.0
2025-01-07 09:48:00,37.0,37.0,36.9,36.9,99,3661400.0
2025-01-07 09:49:00,36.9,36.9,36.9,36.9,17,627300.0
2025-01-07 09:50:00,36.9,36.9,36.85,36.85,8,294950.0
2025-01-07 09:51:00,36.85,36.9,36.85,36.85,10,368600.0
2025-01-07 09:52:00,36.85,36.9,36.85,36.9,6,221200.0
