timestamp,Open,High,Low,Close,Volume,Amount
2025-01-07 09:01:00,302.5,304.0,302.5,303.5,301,91154500.0
2025-01-07 09:02:00,303.0,303.0,300.5,300.5,139,41916000.0
2025-01-07 09:03:00,300.5,300.5,300.0,300.0,179,53735500.0
2025-01-07 09:04:00,300.0,300.0,299.0,299.5,115,34468500.0
2025-01-07 09:05:00,300.0,300.0,299.0,299.5,42,12579500.0
2025-01-07 09:06:00,299.5,299.5,297.0,298.5,211,62929000.0
2025-01-07 09:07:00,299.0,299.0,298.5,298.5,40,11941500.0
2025-01-07 09:08:00,298.5,299.0,298.0,298.5,29,8656500.0
2025-01-07 09:09:00,298.5,298.5,298.0,298.5,36,10745000.0
2025-01-07 09:10:00,298.5,300.5,298.5,300.5,47,14080000.0
2025-01-07 09:11:00,300.5,301.5,299.5,299.5,123,36967500.0
2025-01-07 09:12:00,300.0,300.0,300.0,300.0,21,6300000.0
2025-01-07 09:13:00,300.0,300.5,300.0,300.5,27,8100500.0
2025-01-07 09:14:00,300.0,300.5,299.5,300.0,18,5398000.0
2025-01-07 09:15:00,299.5,301.0,299.5,301.0,32,9615000.0
2025-01-07 09:16:00,301.5,301.5,300.5,301.0,41,12342000.0
2025-01-07 09:17:00,301.0,301.0,300.5,300.5,7,2106000.0
2025-01-07 09:18:00,300.5,300.5,300.0,300.5,24,7210000.0
2025-01-07 09:19:00,301.0,301.0,300.5,301.0,17,5114500.0
2025-01-07 09:20:00,301.0,301.0,301.0,301.0,6,1806000.0
2025-01-07 09:21:00,301.0,302.0,301.0,302.0,48,14479500.0
2025-01-07 09:22:00,302.5,306.0,302.5,305.5,292,88840000.0
2025-01-07 09:23:00,306.0,306.5,304.0,304.0,203,61962000.0
2025-01-07 09:24:00,304.5,305.0,303.5,304.5,143,43505500.0
2025-01-07 09:25:00,304.5,306.0,304.0,305.0,215,65547000.0
2025-01-07 09:26:00,305.5,305.5,303.0,303.5,212,64544000.0
2025-01-07 09:27:00,304.0,304.5,303.5,304.0,85,25837500.0
2025-01-07 09:28:00,304.5,304.5,303.0,304.0,77,23389000.0
2025-01-07 09:29:00,303.5,303.5,303.0,303.5,26,7888000.0
2025-01-07 09:30:00,303.0,303.0,302.0,302.0,64,19374000.0
2025-01-07 09:31:00,302.0,303.5,302.0,303.0,66,19983500.0
2025-01-07 09:32:00,303.0,303.0,303.0,303.0,19,5757000.0
2025-01-07 09:33:00,303.0,303.0,302.5,303.0,20,6059000.0
2025-01-07 09:34:00,303.0,303.5,303.0,303.0,5,1515500.0
2025-01-07 09:35:00,303.0,304.0,303.0,304.0,42,12756500.0
2025-01-07 09:36:00,304.0,304.0,303.0,303.5,30,9106000.0
2025-01-07 09:37:00,303.5,303.5,303.0,303.0,15,4550000.0
2025-01-07 09:38:00,303.0,303.5,303.0,303.5,7,2122500.0
2025-01-07 09:39:00,303.5,303.5,303.0,303.0,6,1819500.0
2025-01-07 09:40:00,303.0,303.0,303.0,303.0,9,2727000.0
2025-01-07 09:41:00,303.5,305.0,303.5,304.5,61,18550000.0
2025-01-07 09:42:00,304.5,305.0,303.5,303.5,64,19468500.0
2025-01-07 09:43:00,303.5,304.0,303.5,303.5,7,2125000.0
2025-01-07 09:44:00,304.0,304.0,304.0,304.0,2,608000.0
2025-01-07 09:45:00,303.5,303.5,302.5,302.5,50,15155500.0
2025-01-07 09:46:00,302.5,302.5,302.5,302.5,9,2722500.0
2025-01-07 09:47:00,302.5,302.5,302.0,302.5,43,13004000.0
2025-01-07 09:48:00,302.5,302.5,302.0,302.0,11,3325500.0
2025-01-07 09:49:00,302.0,302.5,302.0,302.0,11,3325000.0
2025-01-07 09:50:00,302.0,302.5,302.0,302.0,22,6644500.0
2025-01-07 09:51:00,302.0,302.5,302.0,302.5,6,1812500.0
2025-01-07 09:52:00,302.0,302.5,302.0,302.5,6,1813000.0
2025-01-07 09:53:00,302.5,303.0,302.5,303.0,24,7262500.0
2025-01-07 09:54:00,303.0,304.0,303.0,303.5,30,9096500.0
2025-01-07 09:55:00,304.0,304.0,304.0,304.0,13,3952000.0
2025-01-07 09:56:00,304.0,304.0,303.5,303.5,6,1822000.0
2025-01-07 09:57:00,303.5,304.0,303.5,304.0,9,2735000.0
2025-01-07 09:58:00,304.0,304.0,303.0,303.0,55,16674500.0
2025-01-07 09:59:00,303.5,304.0,303.5,304.0,52,15789000.0
2025-01-07 10:00:00,303.5,304.5,303.5,304.0,21,6382500.0
2025-01-07 10:01:00,304.0,304.0,303.5,303.5,17,5166500.0
2025-01-07 10:02:00,303.5,304.0,303.5,304.0,18,5465000.0
2025-01-07 10:03:00,304.0,304.0,304.0,304.0,2,608000.0
2025-01-07 10:04:00,304.0,304.0,304.0,304.0,10,3040000.0
2025-01-07 10:05:00,304.0,304.0,303.5,304.0,8,2431000.0
2025-01-07 10:06:00,304.0,304.0,303.5,303.5,14,4250500.0
2025-01-07 10:07:00,303.5,304.0,303.5,303.5,8,2428500.0
2025-01-07 10:08:00,303.5,304.0,303.5,303.5,11,3339000.0
2025-01-07 10:09:00,303.5,304.0,303.5,303.5,5,1518000.0
2025-01-07 10:10:00,303.5,303.5,303.5,303.5,1,303500.0
2025-01-07 10:11:00,303.5,304.0,303.5,303.5,6,1822000.0
2025-01-07 10:12:00,303.5,303.5,303.5,303.5,7,2124500.0
2025-01-07 10:13:00,304.0,305.0,303.5,304.5,96,29218500.0
2025-01-07 10:14:00,305.0,305.0,304.5,305.0,9,2744500.0
2025-01-07 10:15:00,305.0,306.0,304.5,305.5,118,36008000.0
2025-01-07 10:16:00,306.0,307.0,305.5,307.0,158,48405500.0
2025-01-07 10:17:00,307.0,307.5,306.5,306.5,154,47276000.0
2025-01-07 10:18:00,306.5,309.0,306.5,309.0,223,68637500.0
2025-01-07 10:19:00,308.5,309.5,308.5,309.5,182,56223500.0
2025-01-07 10:20:00,309.5,309.5,308.0,308.0,205,63274500.0
2025-01-07 10:21:00,308.5,309.0,308.0,309.0,81,24996000.0
2025-01-07 10:22:00,309.5,310.0,309.0,309.5,192,59421000.0
2025-01-07 10:23:00,309.5,312.5,309.5,312.0,690,214535000.0
2025-01-07 10:24:00,312.0,314.0,311.0,313.5,364,113717500.0
2025-01-07 10:25:00,314.0,314.0,312.5,313.5,376,117752500.0
2025-01-07 10:26:00,313.5,315.0,313.5,315.0,258,81087500.0
2025-01-07 10:27:00,315.0,315.0,312.5,312.5,302,94675500.0
2025-01-07 10:28:00,312.5,312.5,311.5,311.5,109,34027000.0
2025-01-07 10:29:00,312.0,312.5,311.0,312.0,100,31178500.0
2025-01-07 10:30:00,312.5,313.0,312.0,312.5,130,40665500.0
2025-01-07 10:31:00,312.5,312.5,310.5,310.5,195,60740000.0
2025-01-07 10:32:00,310.5,311.0,310.5,311.0,36,11187000.0
2025-01-07 10:33:00,310.5,310.5,308.5,308.5,259,80197000.0
2025-01-07 10:34:00,308.5,309.5,308.0,309.5,105,32437500.0
2025-01-07 10:35:00,309.5,309.5,308.5,309.0,65,20084000.0
2025-01-07 10:36:00,309.5,309.5,307.0,307.5,188,57983000.0
2025-01-07 10:37:00,307.5,308.0,307.0,307.0,65,19985000.0
2025-01-07 10:38:00,307.0,307.5,306.5,306.5,92,28221000.0
2025-01-07 10:39:00,306.5,307.0,306.5,307.0,34,10430500.0
2025-01-07 10:40:00,307.0,307.0,305.0,306.0,170,52050500.0
2025-01-07 10:41:00,305.5,306.0,305.5,306.0,33,10093000.0
