Date,Open,High,Low,Close,Volume,Amount
2024-01-02 09:01:00,34.35,34.35,34.35,34.35,5,171750.0
2024-01-02 09:02:00,34.35,34.4,34.35,34.4,3,103150.0
2024-01-02 09:03:00,34.4,34.4,34.4,34.4,3,103200.0
2024-01-02 09:04:00,34.4,34.4,34.4,34.4,7,240800.0
2024-01-02 09:05:00,34.4,34.4,34.4,34.4,5,172000.0
2024-01-02 09:06:00,34.4,34.4,34.35,34.35,10,343600.0
2024-01-02 09:07:00,34.35,34.35,34.3,34.3,19,652250.0
2024-01-02 09:09:00,34.4,34.4,34.4,34.4,1,34400.0
2024-01-02 09:10:00,34.3,34.3,34.3,34.3,2,68600.0
2024-01-02 09:11:00,34.3,34.3,34.3,34.3,1,34300.0
2024-01-02 09:13:00,34.3,34.3,34.3,34.3,2,68600.0
2024-01-02 09:14:00,34.3,34.4,34.3,34.4,15,515500.0
2024-01-02 09:16:00,34.4,34.4,34.4,34.4,6,206400.0
2024-01-02 09:18:00,34.4,34.4,34.4,34.4,1,34400.0
2024-01-02 09:20:00,34.4,34.4,34.4,34.4,5,172000.0
2024-01-02 09:21:00,34.4,34.4,34.4,34.4,6,206400.0
2024-01-02 09:22:00,34.4,34.4,34.4,34.4,3,103200.0
2024-01-02 09:23:00,34.4,34.45,34.4,34.45,12,413350.0
2024-01-02 09:24:00,34.45,34.45,34.45,34.45,3,103350.0
2024-01-02 09:25:00,34.45,34.55,34.45,34.55,52,1794950.0
2024-01-02 09:26:00,34.6,34.7,34.6,34.7,18,624100.0
2024-01-02 09:27:00,34.7,34.7,34.65,34.7,4,138750.0
2024-01-02 09:28:00,34.7,34.7,34.7,34.7,6,208200.0
2024-01-02 09:29:00,34.7,34.7,34.65,34.65,6,207950.0
2024-01-02 09:30:00,34.6,34.6,34.6,34.6,2,69200.0
2024-01-02 09:31:00,34.55,34.65,34.55,34.55,5,172900.0
2024-01-02 09:32:00,34.6,34.6,34.6,34.6,1,34600.0
