Date,Open,High,Low,Close,Volume,Amount
2025-01-02 09:01:00,106.5,106.5,106.0,106.5,91,9679500.0
2025-01-02 09:02:00,106.5,106.5,106.5,106.5,10,1065000.0
2025-01-02 09:03:00,106.5,106.5,106.5,106.5,9,958500.0
2025-01-02 09:04:00,106.5,107.0,106.5,106.5,14,1495000.0
2025-01-02 09:05:00,106.5,106.5,105.5,105.5,73,7735000.0
2025-01-02 09:06:00,106.0,106.0,106.0,106.0,29,3074000.0
2025-01-02 09:07:00,106.0,106.0,106.0,106.0,23,2438000.0
2025-01-02 09:08:00,106.0,106.0,105.5,105.5,17,1801500.0
2025-01-02 09:09:00,105.5,105.5,105.5,105.5,12,1266000.0
2025-01-02 09:10:00,105.5,105.5,105.5,105.5,31,3270500.0
2025-01-02 09:11:00,105.5,105.5,105.5,105.5,14,1477000.0
2025-01-02 09:12:00,105.5,105.5,105.0,105.0,7,737500.0
2025-01-02 09:13:00,105.0,105.5,105.0,105.5,17,1793000.0
2025-01-02 09:14:00,105.5,105.5,105.5,105.5,37,3903500.0
2025-01-02 09:15:00,105.5,105.5,105.5,105.5,9,949500.0
2025-01-02 09:16:00,105.5,106.0,105.0,106.0,12,1267000.0
2025-01-02 09:17:00,106.0,106.0,106.0,106.0,4,424000.0
2025-01-02 09:18:00,106.0,106.0,105.5,105.5,36,3799500.0
2025-01-02 09:19:00,105.5,105.5,105.0,105.0,10,1051500.0
2025-01-02 09:20:00,105.5,105.5,105.0,105.0,79,8295500.0
2025-01-02 09:21:00,105.0,105.5,105.0,105.0,14,1470500.0
2025-01-02 09:22:00,105.0,105.0,105.0,105.0,8,840000.0
2025-01-02 09:23:00,105.5,105.5,105.5,105.5,1,105500.0
2025-01-02 09:24:00,105.0,105.0,105.0,105.0,18,1890000.0
2025-01-02 09:25:00,105.0,105.0,105.0,105.0,4,420000.0
2025-01-02 09:26:00,105.5,105.5,105.5,105.5,13,1371500.0
2025-01-02 09:27:00,105.5,106.0,105.5,105.5,15,1583000.0
2025-01-02 09:28:00,105.5,106.5,105.5,106.5,51,5406000.0
2025-01-02 09:29:00,106.5,106.5,106.0,106.5,23,2449000.0
2025-01-02 09:30:00,106.0,106.5,106.0,106.5,11,1171000.0
2025-01-02 09:31:00,106.5,107.0,106.5,106.5,22,2343500.0
2025-01-02 09:32:00,106.5,106.5,106.5,106.5,4,426000.0
2025-01-02 09:33:00,106.0,106.0,106.0,106.0,32,3392000.0
2025-01-02 09:34:00,106.0,106.0,106.0,106.0,16,1696000.0
2025-01-02 09:36:00,106.0,106.0,106.0,106.0,3,318000.0
2025-01-02 09:37:00,106.0,106.0,106.0,106.0,1,106000.0
2025-01-02 09:38:00,106.0,106.0,106.0,106.0,3,318000.0
2025-01-02 09:40:00,106.0,106.0,106.0,106.0,1,106000.0
2025-01-02 09:41:00,106.0,106.0,106.0,106.0,2,212000.0
2025-01-02 09:44:00,106.0,106.0,106.0,106.0,4,424000.0
2025-01-02 09:45:00,106.0,106.0,106.0,106.0,3,318000.0
2025-01-02 09:46:00,106.0,106.0,106.0,106.0,1,106000.0
2025-01-02 09:47:00,106.5,106.5,106.0,106.0,16,1698500.0
2025-01-02 09:48:00,106.0,106.0,106.0,106.0,7,742000.0
2025-01-02 09:49:00,106.0,106.0,105.5,105.5,28,2955000.0
2025-01-02 09:51:00,105.0,105.0,105.0,105.0,1,105000.0
2025-01-02 09:52:00,105.0,105.5,105.0,105.5,6,631500.0
2025-01-02 09:53:00,105.5,105.5,105.5,105.5,2,211000.0
2025-01-02 09:54:00,105.5,105.5,105.5,105.5,3,316500.0
2025-01-02 09:55:00,105.5,105.5,105.5,105.5,1,105500.0
2025-01-02 09:57:00,105.5,105.5,105.5,105.5,1,105500.0
2025-01-02 09:58:00,105.5,105.5,105.5,105.5,3,316500.0
2025-01-02 09:59:00,105.5,105.5,105.5,105.5,3,316500.0
2025-01-02 10:01:00,105.5,105.5,105.5,105.5,12,1266000.0
2025-01-02 10:02:00,105.5,105.5,105.5,105.5,4,422000.0
2025-01-02 10:04:00,105.5,105.5,105.5,105.5,1,105500.0
2025-01-02 10:06:00,105.5,105.5,105.5,105.5,2,211000.0
2025-01-02 10:07:00,105.5,105.5,105.5,105.5,1,105500.0
2025-01-02 10:08:00,105.0,105.0,105.0,105.0,1,105000.0
2025-01-02 10:09:00,105.0,105.0,105.0,105.0,3,315000.0
2025-01-02 10:11:00,105.0,105.0,105.0,105.0,1,105000.0
2025-01-02 10:12:00,105.0,105.0,105.0,105.0,7,735000.0
2025-01-02 10:13:00,105.0,105.0,105.0,105.0,1,105000.0
2025-01-02 10:15:00,105.0,105.0,105.0,105.0,3,315000.0
2025-01-02 10:16:00,105.5,105.5,105.5,105.5,2,211000.0
2025-01-02 10:17:00,105.5,105.5,105.5,105.5,1,105500.0
2025-01-02 10:20:00,105.5,105.5,105.5,105.5,3,316500.0
2025-01-02 10:21:00,105.5,105.5,105.5,105.5,1,105500.0
2025-01-02 10:25:00,105.0,105.0,105.0,105.0,1,105000.0
2025-01-02 10:26:00,105.0,105.0,105.0,105.0,3,315000.0
2025-01-02 10:27:00,105.0,105.5,105.0,105.0,5,525500.0
2025-01-02 10:28:00,105.0,105.0,105.0,105.0,2,210000.0
2025-01-02 10:29:00,105.0,105.0,105.0,105.0,4,420000.0
2025-01-02 10:31:00,105.0,105.0,105.0,105.0,2,210000.0
2025-01-02 10:32:00,105.0,105.0,105.0,105.0,15,1575000.0
2025-01-02 10:33:00,105.0,105.0,104.5,104.5,58,6086500.0
2025-01-02 10:34:00,104.5,104.5,104.5,104.5,24,2508000.0
2025-01-02 10:35:00,104.5,104.5,104.5,104.5,8,836000.0
2025-01-02 10:36:00,105.0,105.0,105.0,105.0,1,105000.0
2025-01-02 10:37:00,104.5,104.5,104.5,104.5,6,627000.0
2025-01-02 10:39:00,104.5,104.5,104.5,104.5,8,836000.0
2025-01-02 10:40:00,104.5,104.5,104.5,104.5,1,104500.0
2025-01-02 10:41:00,105.0,105.0,105.0,105.0,1,105000.0
2025-01-02 10:42:00,104.5,105.0,104.5,104.5,6,628000.0
2025-01-02 10:44:00,104.5,104.5,104.0,104.0,116,12084000.0
2025-01-02 10:45:00,104.0,104.0,104.0,104.0,1,104000.0
2025-01-02 10:46:00,104.0,104.5,104.0,104.5,28,2925500.0
2025-01-02 10:47:00,104.5,104.5,104.5,104.5,4,418000.0
2025-01-02 10:48:00,104.5,104.5,104.5,104.5,2,209000.0
2025-01-02 10:49:00,104.5,104.5,104.5,104.5,2,209000.0
2025-01-02 10:53:00,104.5,104.5,104.5,104.5,4,418000.0
2025-01-02 10:54:00,105.0,105.0,105.0,105.0,4,420000.0
2025-01-02 10:59:00,105.0,105.0,105.0,105.0,2,210000.0
2025-01-02 11:02:00,104.5,104.5,104.5,104.5,31,3239500.0
2025-01-02 11:03:00,104.5,104.5,104.5,104.5,1,104500.0
2025-01-02 11:04:00,104.5,104.5,104.5,104.5,1,104500.0
2025-01-02 11:05:00,104.5,104.5,104.5,104.5,3,313500.0
2025-01-02 11:06:00,104.5,104.5,104.5,104.5,2,209000.0
2025-01-02 11:08:00,104.5,104.5,104.5,104.5,5,522500.0
2025-01-02 11:11:00,104.5,104.5,104.5,104.5,1,104500.0
2025-01-02 11:13:00,104.5,104.5,104.5,104.5,1,104500.0
2025-01-02 11:16:00,104.0,104.0,104.0,104.0,7,728000.0
2025-01-02 11:17:00,104.0,104.0,104.0,104.0,2,208000.0
2025-01-02 11:18:00,104.0,104.0,104.0,104.0,10,1040000.0
2025-01-02 11:19:00,104.0,104.0,104.0,104.0,4,416000.0
2025-01-02 11:21:00,104.0,104.0,104.0,104.0,6,624000.0
2025-01-02 11:22:00,104.0,104.0,104.0,104.0,26,2704000.0
2025-01-02 11:23:00,104.0,104.0,104.0,104.0,4,416000.0
2025-01-02 11:24:00,104.0,104.0,104.0,104.0,4,416000.0
2025-01-02 11:25:00,104.0,104.0,104.0,104.0,2,208000.0
2025-01-02 11:26:00,104.0,104.5,104.0,104.5,5,520500.0
2025-01-02 11:27:00,104.0,104.0,104.0,104.0,2,208000.0
2025-01-02 11:29:00,104.0,104.0,104.0,104.0,13,1352000.0
2025-01-02 11:30:00,104.0,104.0,104.0,104.0,16,1664000.0
2025-01-02 11:31:00,104.0,104.5,104.0,104.5,4,416500.0
2025-01-02 11:32:00,104.0,104.0,104.0,104.0,1,104000.0
2025-01-02 11:34:00,104.0,104.0,104.0,104.0,3,312000.0
2025-01-02 11:37:00,104.0,104.0,104.0,104.0,2,208000.0
2025-01-02 11:38:00,103.5,103.5,103.5,103.5,3,310500.0
2025-01-02 11:39:00,103.5,104.0,103.5,103.5,6,622500.0
2025-01-02 11:40:00,104.0,104.0,104.0,104.0,5,520000.0
2025-01-02 11:41:00,104.0,104.0,104.0,104.0,4,416000.0
2025-01-02 11:43:00,103.5,103.5,103.5,103.5,2,207000.0
2025-01-02 11:44:00,103.5,103.5,103.5,103.5,1,103500.0
2025-01-02 11:46:00,103.5,103.5,103.5,103.5,35,3622500.0
2025-01-02 11:47:00,103.5,103.5,103.5,103.5,9,931500.0
2025-01-02 11:48:00,103.5,103.5,103.5,103.5,13,1345500.0
2025-01-02 11:49:00,103.5,103.5,103.5,103.5,7,724500.0
2025-01-02 11:50:00,103.5,103.5,103.5,103.5,5,517500.0
2025-01-02 11:51:00,103.5,103.5,103.5,103.5,2,207000.0
2025-01-02 11:52:00,103.5,103.5,103.5,103.5,7,724500.0
2025-01-02 11:53:00,103.5,103.5,103.5,103.5,2,207000.0
2025-01-02 11:55:00,103.5,103.5,103.5,103.5,1,103500.0
2025-01-02 11:59:00,103.5,103.5,103.5,103.5,3,310500.0
2025-01-02 12:00:00,103.5,103.5,103.5,103.5,12,1242000.0
2025-01-02 12:01:00,103.5,103.5,103.5,103.5,2,207000.0
2025-01-02 12:02:00,103.5,103.5,103.5,103.5,7,724500.0
2025-01-02 12:04:00,103.5,103.5,103.5,103.5,5,517500.0
2025-01-02 12:05:00,103.5,103.5,103.5,103.5,3,310500.0
2025-01-02 12:06:00,103.5,103.5,103.5,103.5,3,310500.0
2025-01-02 12:07:00,103.0,103.0,103.0,103.0,4,412000.0
2025-01-02 12:09:00,103.5,103.5,103.5,103.5,10,1035000.0
2025-01-02 12:10:00,103.5,103.5,103.5,103.5,6,621000.0
2025-01-02 12:12:00,103.0,103.5,103.0,103.5,3,310000.0
2025-01-02 12:13:00,103.5,103.5,103.5,103.5,1,103500.0
2025-01-02 12:14:00,103.0,103.0,103.0,103.0,2,206000.0
2025-01-02 12:15:00,103.0,103.0,103.0,103.0,1,103000.0
2025-01-02 12:16:00,103.5,103.5,103.0,103.0,4,413000.0
2025-01-02 12:17:00,103.5,104.0,103.5,104.0,43,4451500.0
2025-01-02 12:19:00,104.0,104.0,104.0,104.0,1,104000.0
2025-01-02 12:20:00,103.5,103.5,103.5,103.5,43,4450500.0
2025-01-02 12:21:00,103.5,103.5,103.5,103.5,4,414000.0
2025-01-02 12:23:00,103.5,103.5,103.5,103.5,19,1966500.0
2025-01-02 12:24:00,103.5,103.5,103.5,103.5,2,207000.0
2025-01-02 12:26:00,103.5,103.5,103.5,103.5,13,1345500.0
2025-01-02 12:27:00,103.0,103.0,103.0,103.0,2,206000.0
2025-01-02 12:28:00,103.5,103.5,103.5,103.5,15,1552500.0
2025-01-02 12:29:00,103.5,103.5,103.5,103.5,3,310500.0
2025-01-02 12:30:00,103.5,103.5,103.5,103.5,5,517500.0
2025-01-02 12:32:00,103.5,103.5,103.5,103.5,1,103500.0
2025-01-02 12:33:00,103.5,103.5,103.5,103.5,1,103500.0
2025-01-02 12:34:00,103.5,103.5,103.5,103.5,1,103500.0
2025-01-02 12:38:00,103.5,103.5,103.5,103.5,3,310500.0
2025-01-02 12:39:00,103.5,103.5,103.5,103.5,5,517500.0
2025-01-02 12:40:00,103.5,103.5,103.5,103.5,7,724500.0
2025-01-02 12:41:00,103.5,103.5,103.5,103.5,1,103500.0
2025-01-02 12:42:00,103.5,103.5,103.5,103.5,7,724500.0
2025-01-02 12:43:00,103.5,103.5,103.5,103.5,8,828000.0
2025-01-02 12:44:00,103.5,103.5,103.5,103.5,20,2070000.0
2025-01-02 12:45:00,103.5,103.5,103.5,103.5,3,310500.0
2025-01-02 12:46:00,103.5,103.5,103.5,103.5,20,2070000.0
2025-01-02 12:47:00,103.5,104.0,103.5,103.5,4,414500.0
2025-01-02 12:48:00,103.5,104.0,103.5,104.0,7,727000.0
2025-01-02 12:49:00,103.5,103.5,103.5,103.5,1,103500.0
2025-01-02 12:50:00,103.5,104.0,103.5,104.0,2,207500.0
2025-01-02 12:53:00,104.0,104.0,103.5,103.5,2,207500.0
2025-01-02 12:54:00,103.5,103.5,103.5,103.5,4,414000.0
2025-01-02 12:55:00,103.5,103.5,103.5,103.5,2,207000.0
2025-01-02 12:56:00,103.5,103.5,103.5,103.5,3,310500.0
2025-01-02 12:57:00,103.5,103.5,103.5,103.5,3,310500.0
2025-01-02 12:58:00,103.5,103.5,103.5,103.5,4,414000.0
2025-01-02 12:59:00,103.5,103.5,103.5,103.5,1,103500.0
2025-01-02 13:00:00,103.5,103.5,103.5,103.5,3,310500.0
2025-01-02 13:01:00,103.5,103.5,103.5,103.5,3,310500.0
2025-01-02 13:02:00,103.5,103.5,103.5,103.5,2,207000.0
2025-01-02 13:03:00,103.5,103.5,103.5,103.5,8,828000.0
2025-01-02 13:04:00,103.5,103.5,103.5,103.5,9,931500.0
2025-01-02 13:05:00,103.5,103.5,103.5,103.5,9,931500.0
2025-01-02 13:06:00,103.5,103.5,103.5,103.5,6,621000.0
2025-01-02 13:07:00,104.0,104.0,104.0,104.0,39,4056000.0
2025-01-02 13:08:00,104.0,104.0,103.5,104.0,3,311500.0
2025-01-02 13:10:00,104.0,104.0,103.5,103.5,4,414500.0
2025-01-02 13:11:00,103.5,103.5,103.5,103.5,3,310500.0
2025-01-02 13:12:00,103.5,103.5,103.5,103.5,8,828000.0
2025-01-02 13:13:00,103.5,103.5,103.5,103.5,10,1035000.0
2025-01-02 13:14:00,103.5,103.5,103.5,103.5,4,414000.0
2025-01-02 13:15:00,103.5,103.5,103.5,103.5,5,517500.0
2025-01-02 13:16:00,103.5,103.5,103.5,103.5,29,3001500.0
2025-01-02 13:17:00,103.5,104.0,103.5,104.0,11,1139000.0
2025-01-02 13:18:00,104.0,104.0,104.0,104.0,1,104000.0
2025-01-02 13:19:00,104.0,104.0,103.5,103.5,2,207500.0
2025-01-02 13:20:00,103.5,103.5,103.5,103.5,2,207000.0
2025-01-02 13:21:00,103.5,103.5,103.5,103.5,15,1552500.0
2025-01-02 13:22:00,103.5,104.0,103.5,103.5,12,1244500.0
2025-01-02 13:23:00,103.5,103.5,103.5,103.5,10,1035000.0
2025-01-02 13:24:00,103.5,103.5,103.5,103.5,33,3415500.0
2025-01-02 13:25:00,103.5,103.5,103.5,103.5,13,1345500.0
2025-01-02 13:30:00,103.0,103.0,103.0,103.0,267,27501000.0
2025-01-03 09:01:00,104.0,104.0,103.5,104.0,39,4055500.0
2025-01-03 09:02:00,104.0,104.0,102.5,103.0,59,6088500.0
2025-01-03 09:03:00,103.0,103.0,102.5,103.0,39,4016500.0
2025-01-03 09:04:00,103.0,103.0,103.0,103.0,18,1854000.0
2025-01-03 09:05:00,103.0,103.0,102.5,103.0,29,2986000.0
2025-01-03 09:06:00,103.0,103.0,103.0,103.0,51,5253000.0
2025-01-03 09:07:00,103.0,103.5,103.0,103.5,17,1753000.0
2025-01-03 09:08:00,103.5,103.5,103.0,103.5,61,6313000.0
2025-01-03 09:09:00,103.5,103.5,103.0,103.0,23,2379500.0
2025-01-03 09:10:00,103.5,103.5,103.5,103.5,11,1138500.0
2025-01-03 09:11:00,103.5,104.0,103.5,104.0,35,3634000.0
2025-01-03 09:12:00,104.0,104.0,103.5,103.5,33,3427000.0
2025-01-03 09:13:00,103.5,103.5,103.5,103.5,13,1345500.0
2025-01-03 09:14:00,103.5,103.5,103.5,103.5,11,1138500.0
2025-01-03 09:15:00,103.5,103.5,103.5,103.5,3,310500.0
2025-01-03 09:16:00,103.5,103.5,103.0,103.0,2,206500.0
2025-01-03 09:17:00,103.5,103.5,103.5,103.5,3,310500.0
2025-01-03 09:18:00,103.5,103.5,103.5,103.5,2,207000.0
2025-01-03 09:19:00,103.5,103.5,103.5,103.5,2,207000.0
2025-01-03 09:20:00,103.5,103.5,103.5,103.5,1,103500.0
2025-01-03 09:21:00,103.5,103.5,103.5,103.5,1,103500.0
2025-01-03 09:22:00,103.5,103.5,103.0,103.5,5,516500.0
2025-01-03 09:23:00,103.5,103.5,103.5,103.5,7,724500.0
2025-01-03 09:24:00,103.5,103.5,103.5,103.5,11,1138500.0
2025-01-03 09:25:00,103.5,104.0,103.5,104.0,13,1348000.0
2025-01-03 09:26:00,104.0,104.0,104.0,104.0,3,312000.0
2025-01-03 09:27:00,104.0,104.0,103.5,103.5,2,207500.0
2025-01-03 09:29:00,103.5,103.5,103.5,103.5,3,310500.0
2025-01-03 09:30:00,103.5,103.5,103.5,103.5,1,103500.0
2025-01-03 09:31:00,103.5,103.5,103.5,103.5,1,103500.0
2025-01-03 09:32:00,104.0,104.0,104.0,104.0,2,208000.0
2025-01-03 09:33:00,104.0,104.0,104.0,104.0,2,208000.0
2025-01-03 09:37:00,103.5,103.5,103.5,103.5,23,2380500.0
2025-01-03 09:38:00,103.5,103.5,103.5,103.5,1,103500.0
2025-01-03 09:39:00,103.5,103.5,103.0,103.0,2,206500.0
2025-01-03 09:40:00,103.0,103.0,103.0,103.0,10,1030000.0
2025-01-03 09:41:00,103.0,103.0,103.0,103.0,1,103000.0
2025-01-03 09:42:00,103.0,103.0,103.0,103.0,3,309000.0
2025-01-03 09:43:00,103.0,103.0,103.0,103.0,2,206000.0
2025-01-03 09:44:00,103.0,103.0,103.0,103.0,3,309000.0
2025-01-03 09:45:00,103.0,103.0,102.5,102.5,28,2883000.0
2025-01-03 09:46:00,102.5,102.5,102.5,102.5,4,410000.0
2025-01-03 09:47:00,102.5,102.5,102.5,102.5,1,102500.0
2025-01-03 09:48:00,102.5,102.5,102.5,102.5,4,410000.0
2025-01-03 09:49:00,102.5,102.5,102.0,102.0,54,5533000.0
2025-01-03 09:50:00,102.0,102.0,102.0,102.0,2,204000.0
2025-01-03 09:51:00,102.0,102.0,102.0,102.0,6,612000.0
2025-01-03 09:52:00,102.0,102.0,102.0,102.0,2,204000.0
2025-01-03 09:53:00,102.0,102.0,102.0,102.0,45,4590000.0
2025-01-03 09:54:00,102.0,102.0,102.0,102.0,7,714000.0
2025-01-03 09:55:00,102.0,102.0,102.0,102.0,4,408000.0
2025-01-03 09:56:00,102.5,102.5,102.0,102.0,3,306500.0
2025-01-03 09:57:00,102.0,102.0,102.0,102.0,2,204000.0
2025-01-03 09:58:00,102.0,102.0,102.0,102.0,7,714000.0
2025-01-03 09:59:00,102.0,102.0,102.0,102.0,1,102000.0
2025-01-03 10:00:00,102.0,102.0,102.0,102.0,2,204000.0
2025-01-03 10:01:00,102.0,102.0,102.0,102.0,2,204000.0
2025-01-03 10:02:00,102.0,102.0,102.0,102.0,2,204000.0
2025-01-03 10:03:00,102.0,102.0,102.0,102.0,19,1938000.0
2025-01-03 10:04:00,102.0,102.0,102.0,102.0,1,102000.0
2025-01-03 10:06:00,102.0,102.0,102.0,102.0,2,204000.0
2025-01-03 10:07:00,102.0,102.0,102.0,102.0,19,1938000.0
2025-01-03 10:08:00,101.5,101.5,101.5,101.5,5,507500.0
2025-01-03 10:09:00,101.5,101.5,101.5,101.5,10,1015000.0
2025-01-03 10:10:00,101.5,101.5,101.5,101.5,6,609000.0
2025-01-03 10:11:00,101.5,101.5,101.5,101.5,1,101500.0
2025-01-03 10:12:00,101.5,101.5,101.5,101.5,11,1116500.0
2025-01-03 10:14:00,101.5,101.5,101.5,101.5,4,406000.0
2025-01-03 10:15:00,102.0,102.0,102.0,102.0,28,2856000.0
2025-01-03 10:16:00,102.0,102.5,102.0,102.5,5,510500.0
2025-01-03 10:17:00,102.0,102.0,102.0,102.0,2,204000.0
2025-01-03 10:18:00,102.5,102.5,102.5,102.5,1,102500.0
2025-01-03 10:19:00,102.5,102.5,102.5,102.5,1,102500.0
2025-01-03 10:20:00,102.0,102.0,102.0,102.0,2,204000.0
2025-01-03 10:23:00,102.0,102.0,102.0,102.0,7,714000.0
2025-01-03 10:24:00,102.0,102.0,102.0,102.0,4,408000.0
2025-01-03 10:25:00,102.0,102.0,102.0,102.0,2,204000.0
2025-01-03 10:26:00,102.0,102.0,102.0,102.0,1,102000.0
2025-01-03 10:29:00,102.0,102.0,102.0,102.0,2,204000.0
2025-01-03 10:30:00,102.0,102.0,102.0,102.0,6,612000.0
2025-01-03 10:31:00,102.0,102.0,102.0,102.0,10,1020000.0
2025-01-03 10:32:00,102.0,102.0,102.0,102.0,3,306000.0
2025-01-03 10:33:00,102.0,102.0,102.0,102.0,2,204000.0
2025-01-03 10:34:00,102.0,102.0,102.0,102.0,2,204000.0
2025-01-03 10:35:00,102.0,102.5,102.0,102.5,2,204500.0
2025-01-03 10:36:00,102.5,102.5,102.5,102.5,1,102500.0
2025-01-03 10:37:00,102.0,102.0,102.0,102.0,2,204000.0
2025-01-03 10:40:00,102.5,102.5,102.5,102.5,30,3075000.0
2025-01-03 10:44:00,102.5,103.0,102.5,103.0,3,308500.0
2025-01-03 10:46:00,103.0,103.0,102.5,102.5,5,514000.0
2025-01-03 10:48:00,102.5,102.5,102.0,102.5,15,1535500.0
2025-01-03 10:49:00,102.5,102.5,102.5,102.5,1,102500.0
2025-01-03 10:50:00,102.5,102.5,102.5,102.5,3,307500.0
2025-01-03 10:51:00,102.5,102.5,102.5,102.5,3,307500.0
2025-01-03 10:57:00,102.0,102.5,102.0,102.5,10,1020500.0
2025-01-03 10:58:00,102.0,102.0,102.0,102.0,1,102000.0
2025-01-03 10:59:00,102.0,102.0,102.0,102.0,2,204000.0
2025-01-03 11:02:00,102.0,102.5,102.0,102.0,7,714500.0
2025-01-03 11:05:00,102.5,102.5,102.5,102.5,2,205000.0
2025-01-03 11:06:00,102.5,102.5,102.5,102.5,7,717500.0
2025-01-03 11:09:00,102.5,102.5,102.5,102.5,1,102500.0
2025-01-03 11:12:00,102.5,102.5,102.5,102.5,3,307500.0
2025-01-03 11:13:00,102.5,102.5,102.5,102.5,2,205000.0
2025-01-03 11:14:00,102.5,102.5,102.5,102.5,1,102500.0
2025-01-03 11:15:00,102.5,102.5,102.5,102.5,1,102500.0
2025-01-03 11:17:00,102.5,102.5,102.5,102.5,2,205000.0
2025-01-03 11:20:00,102.5,102.5,102.0,102.0,2,204500.0
2025-01-03 11:21:00,102.5,102.5,102.5,102.5,7,717500.0
2025-01-03 11:22:00,102.0,102.0,102.0,102.0,1,102000.0
2025-01-03 11:23:00,102.0,102.0,102.0,102.0,11,1122000.0
2025-01-03 11:24:00,102.5,102.5,102.5,102.5,1,102500.0
2025-01-03 11:25:00,102.5,102.5,102.5,102.5,2,205000.0
2025-01-03 11:27:00,102.0,102.0,102.0,102.0,30,3060000.0
2025-01-03 11:28:00,102.0,102.0,102.0,102.0,4,408000.0
2025-01-03 11:29:00,102.0,102.0,101.5,101.5,3,305000.0
2025-01-03 11:30:00,102.0,102.0,102.0,102.0,2,204000.0
2025-01-03 11:31:00,102.0,102.0,101.5,101.5,4,406500.0
2025-01-03 11:32:00,101.5,101.5,101.5,101.5,4,406000.0
2025-01-03 11:33:00,101.5,101.5,101.5,101.5,2,203000.0
2025-01-03 11:34:00,101.5,101.5,101.5,101.5,4,406000.0
2025-01-03 11:35:00,101.5,102.0,101.5,102.0,74,7511500.0
2025-01-03 11:36:00,101.5,101.5,101.0,101.5,12,1215000.0
2025-01-03 11:37:00,101.5,101.5,101.0,101.0,5,506000.0
2025-01-03 11:38:00,101.5,101.5,101.0,101.5,3,304000.0
2025-01-03 11:39:00,101.5,101.5,101.5,101.5,1,101500.0
2025-01-03 11:40:00,101.5,101.5,101.5,101.5,1,101500.0
2025-01-03 11:41:00,101.5,101.5,101.5,101.5,2,203000.0
2025-01-03 11:42:00,101.0,101.5,101.0,101.0,16,1618500.0
2025-01-03 11:43:00,101.0,101.0,101.0,101.0,5,505000.0
2025-01-03 11:44:00,101.0,101.0,101.0,101.0,1,101000.0
2025-01-03 11:46:00,101.0,101.0,101.0,101.0,5,505000.0
2025-01-03 11:48:00,101.0,101.0,101.0,101.0,3,303000.0
2025-01-03 11:49:00,101.0,101.0,101.0,101.0,16,1616000.0
2025-01-03 11:50:00,101.0,101.0,101.0,101.0,65,6565000.0
2025-01-03 11:51:00,101.0,101.0,101.0,101.0,1,101000.0
2025-01-03 11:52:00,100.5,100.5,100.5,100.5,14,1407000.0
2025-01-03 11:53:00,100.5,100.5,100.5,100.5,75,7537500.0
2025-01-03 11:54:00,100.5,100.5,100.5,100.5,7,703500.0
2025-01-03 11:55:00,100.5,100.5,100.5,100.5,5,502500.0
2025-01-03 11:56:00,100.5,100.5,100.0,100.5,7,702000.0
2025-01-03 11:57:00,100.5,100.5,100.5,100.5,25,2512500.0
2025-01-03 11:58:00,101.0,101.0,100.5,101.0,8,807000.0
2025-01-03 11:59:00,101.0,101.0,101.0,101.0,3,303000.0
2025-01-03 12:01:00,101.0,101.0,101.0,101.0,10,1010000.0
2025-01-03 12:02:00,101.0,101.0,101.0,101.0,3,303000.0
2025-01-03 12:04:00,101.0,101.0,101.0,101.0,4,404000.0
2025-01-03 12:05:00,101.0,101.0,101.0,101.0,7,707000.0
2025-01-03 12:07:00,100.5,100.5,100.5,100.5,4,402000.0
2025-01-03 12:08:00,100.5,100.5,100.5,100.5,5,502500.0
2025-01-03 12:09:00,100.5,100.5,100.5,100.5,24,2412000.0
2025-01-03 12:10:00,100.5,100.5,100.5,100.5,9,904500.0
2025-01-03 12:11:00,100.5,100.5,100.5,100.5,3,301500.0
2025-01-03 12:12:00,100.5,100.5,100.5,100.5,1,100500.0
2025-01-03 12:13:00,100.5,101.0,100.5,101.0,31,3130500.0
2025-01-03 12:14:00,101.0,101.0,101.0,101.0,12,1212000.0
2025-01-03 12:15:00,101.0,101.5,101.0,101.0,12,1217000.0
2025-01-03 12:16:00,101.0,101.5,101.0,101.5,8,809000.0
2025-01-03 12:17:00,101.5,101.5,101.0,101.0,9,909500.0
2025-01-03 12:18:00,101.0,101.5,101.0,101.5,3,303500.0
2025-01-03 12:19:00,101.0,101.0,101.0,101.0,2,202000.0
2025-01-03 12:20:00,101.0,101.0,101.0,101.0,4,404000.0
2025-01-03 12:21:00,101.0,101.0,101.0,101.0,5,505000.0
2025-01-03 12:22:00,101.0,101.0,101.0,101.0,1,101000.0
2025-01-03 12:23:00,101.5,102.5,101.5,102.5,79,8036000.0
2025-01-03 12:24:00,102.0,102.0,102.0,102.0,25,2550000.0
2025-01-03 12:25:00,102.0,102.0,102.0,102.0,12,1224000.0
2025-01-03 12:26:00,102.0,102.0,102.0,102.0,5,510000.0
