timestamp,Open,High,Low,Close,Volume
2026-01-08 09:01:00,260.0,261.0,259.5,259.5,207
2026-01-08 09:02:00,259.5,260.0,258.5,258.5,89
2026-01-08 09:03:00,258.5,259.5,258.5,259.0,169
2026-01-08 09:04:00,259.5,260.0,259.0,259.5,49
2026-01-08 09:05:00,259.5,259.5,258.5,258.5,102
2026-01-08 09:06:00,258.5,260.0,258.5,259.5,123
2026-01-08 09:07:00,260.0,261.0,259.5,260.5,167
2026-01-08 09:08:00,260.5,262.0,260.5,262.0,235
2026-01-08 09:09:00,261.5,262.0,261.0,261.5,199
2026-01-08 09:10:00,261.5,261.5,260.0,260.0,73
2026-01-08 09:11:00,260.5,260.5,258.5,259.0,114
2026-01-08 09:12:00,259.0,259.5,258.5,259.0,46
2026-01-08 09:13:00,259.5,259.5,259.0,259.5,23
2026-01-08 09:14:00,259.5,259.5,258.5,258.5,54
2026-01-08 09:15:00,258.5,258.5,258.0,258.0,103
2026-01-08 09:16:00,258.0,258.0,257.0,257.5,100
2026-01-08 09:17:00,257.5,258.5,257.5,258.5,44
2026-01-08 09:18:00,258.5,259.0,258.5,259.0,48
2026-01-08 09:19:00,259.5,259.5,259.0,259.5,17
2026-01-08 09:20:00,260.0,260.0,260.0,260.0,27
2026-01-08 09:21:00,260.0,260.5,260.0,260.0,36
2026-01-08 09:22:00,260.0,260.5,260.0,260.0,20
2026-01-08 09:23:00,260.0,260.0,259.5,260.0,56
2026-01-08 09:24:00,260.0,260.5,260.0,260.5,10
2026-01-08 09:25:00,260.0,260.5,260.0,260.5,9
2026-01-08 09:26:00,260.5,261.0,260.5,261.0,19
2026-01-08 09:27:00,261.0,261.0,260.5,260.5,13
2026-01-08 09:28:00,260.5,260.5,260.5,260.5,26
2026-01-08 09:29:00,260.0,260.5,260.0,260.0,22
2026-01-08 09:30:00,260.0,260.0,259.5,260.0,21
2026-01-08 09:31:00,260.0,260.0,259.5,259.5,22
2026-01-08 09:32:00,259.5,259.5,259.5,259.5,10
2026-01-08 09:33:00,259.5,260.0,259.5,259.5,6
2026-01-08 09:34:00,259.5,260.5,259.5,260.5,51
2026-01-08 09:35:00,260.0,260.0,259.5,259.5,22
2026-01-08 09:36:00,260.0,260.5,260.0,260.0,11
2026-01-08 09:37:00,260.0,260.0,260.0,260.0,7
2026-01-08 09:38:00,260.0,260.0,260.0,260.0,7
2026-01-08 09:39:00,260.0,260.0,260.0,260.0,13
2026-01-08 09:40:00,260.0,260.5,260.0,260.5,9
2026-01-08 09:41:00,260.5,261.5,260.5,261.5,108
2026-01-08 09:42:00,261.5,261.5,260.5,261.0,38
2026-01-08 09:43:00,261.0,261.5,261.0,261.5,66
2026-01-08 09:44:00,262.0,262.0,261.5,262.0,39
2026-01-08 09:45:00,261.5,262.0,261.5,261.5,12
2026-01-08 09:46:00,261.5,261.5,261.5,261.5,25
2026-01-08 09:47:00,261.5,261.5,261.0,261.5,13
2026-01-08 09:48:00,261.0,261.0,261.0,261.0,31
2026-01-08 09:49:00,261.0,261.0,261.0,261.0,12
2026-01-08 09:50:00,261.0,261.0,261.0,261.0,8
2026-01-08 09:51:00,261.0,261.5,261.0,261.0,10
2026-01-08 09:52:00,261.0,261.0,261.0,261.0,4
2026-01-08 09:53:00,261.5,261.5,261.5,261.5,17
2026-01-08 09:54:00,261.5,261.5,261.0,261.0,40
2026-01-08 09:55:00,261.0,261.0,261.0,261.0,11
2026-01-08 09:56:00,261.0,261.5,261.0,261.5,31
2026-01-08 09:57:00,261.5,261.5,260.5,261.5,105
2026-01-08 09:58:00,261.5,262.0,261.5,262.0,15
2026-01-08 09:59:00,262.0,263.0,262.0,262.5,215
2026-01-08 10:00:00,262.5,263.0,262.5,263.0,84
2026-01-08 10:01:00,263.0,263.0,261.0,261.0,86
2026-01-08 10:02:00,261.0,261.0,260.5,260.5,42
2026-01-08 10:03:00,260.5,261.0,260.5,261.0,23
2026-01-08 10:04:00,261.0,261.0,261.0,261.0,8
2026-01-08 10:05:00,261.0,261.0,261.0,261.0,6
2026-01-08 10:06:00,261.0,261.0,261.0,261.0,4
2026-01-08 10:07:00,261.0,261.0,261.0,261.0,9
2026-01-08 10:09:00,261.5,261.5,260.5,260.5,67
2026-01-08 10:10:00,261.0,261.0,261.0,261.0,4
2026-01-08 10:11:00,261.0,261.0,261.0,261.0,8
2026-01-08 10:12:00,261.0,261.0,260.0,260.0,23
2026-01-08 10:13:00,260.0,260.5,260.0,260.0,17
2026-01-08 10:15:00,260.0,260.0,259.5,259.5,54
2026-01-08 10:16:00,259.5,260.0,259.5,260.0,8
2026-01-08 10:17:00,259.5,259.5,259.5,259.5,4
2026-01-08 10:18:00,259.5,259.5,259.5,259.5,2
2026-01-08 10:19:00,259.5,259.5,259.0,259.0,35
2026-01-08 10:20:00,259.0,259.5,258.5,259.0,78
2026-01-08 10:21:00,259.0,259.0,258.5,258.5,14
2026-01-08 10:22:00,258.5,258.5,258.5,258.5,29
2026-01-08 10:23:00,258.5,258.5,258.0,258.0,29
