timestamp,Open,High,Low,Close,Volume,Amount
2025-01-07 09:01:00,484.0,484.0,476.0,482.5,303,145853000.0
2025-01-07 09:02:00,482.5,483.0,481.5,482.0,42,20266000.0
2025-01-07 09:03:00,481.5,482.0,480.0,480.5,42,20191500.0
2025-01-07 09:04:00,481.5,482.5,481.0,482.5,38,18306000.0
2025-01-07 09:05:00,482.0,483.0,481.5,482.5,29,13991000.0
2025-01-07 09:06:00,482.0,482.5,481.5,481.5,17,8192500.0
2025-01-07 09:07:00,482.0,482.0,481.5,481.5,6,2891500.0
2025-01-07 09:08:00,482.5,483.0,482.0,483.0,17,8204000.0
2025-01-07 09:09:00,483.5,486.5,483.5,486.5,81,39272000.0
2025-01-07 09:10:00,486.5,487.0,486.0,487.0,28,13626500.0
2025-01-07 09:11:00,487.0,487.0,487.0,487.0,20,9740000.0
2025-01-07 09:12:00,486.5,487.0,486.0,487.0,35,17026000.0
2025-01-07 09:13:00,486.0,488.0,486.0,488.0,54,26301000.0
2025-01-07 09:14:00,488.5,491.0,488.5,490.5,66,32325000.0
2025-01-07 09:15:00,490.5,491.0,488.0,489.0,65,31818500.0
2025-01-07 09:16:00,488.5,488.5,488.5,488.5,5,2442500.0
2025-01-07 09:17:00,489.0,493.0,489.0,492.5,74,36365500.0
2025-01-07 09:18:00,493.0,493.0,492.0,492.5,37,18235500.0
2025-01-07 09:19:00,492.0,492.0,490.5,490.5,23,11298500.0
2025-01-07 09:20:00,490.5,490.5,489.0,489.0,11,5389500.0
2025-01-07 09:21:00,490.0,490.0,488.0,489.5,32,15649000.0
2025-01-07 09:22:00,490.0,490.5,489.5,490.0,16,7840000.0
2025-01-07 09:23:00,490.0,490.5,490.0,490.5,6,2941500.0
2025-01-07 09:24:00,491.0,492.0,491.0,492.0,40,19672500.0
2025-01-07 09:25:00,492.0,492.5,492.0,492.0,20,9845500.0
2025-01-07 09:26:00,492.0,493.0,492.0,493.0,38,18726000.0
2025-01-07 09:27:00,493.0,495.0,493.0,494.5,79,39052500.0
2025-01-07 09:28:00,495.0,497.0,495.0,496.0,86,42660000.0
2025-01-07 09:29:00,496.5,498.5,495.5,498.0,103,51176000.0
2025-01-07 09:30:00,498.0,501.0,498.0,500.0,127,63461500.0
2025-01-07 09:31:00,501.0,501.0,498.0,498.0,59,29480500.0
2025-01-07 09:32:00,498.0,498.0,497.0,497.5,26,12932000.0
2025-01-07 09:33:00,498.0,499.5,498.0,498.5,23,11465500.0
2025-01-07 09:34:00,498.5,499.0,498.0,498.5,14,6979500.0
2025-01-07 09:35:00,498.5,498.5,498.5,498.5,10,4985000.0
2025-01-07 09:36:00,498.5,498.5,498.0,498.0,25,12452500.0
2025-01-07 09:37:00,497.5,497.5,497.5,497.5,11,5472500.0
2025-01-07 09:38:00,497.5,498.5,497.0,498.5,43,21390000.0
2025-01-07 09:39:00,498.5,499.0,498.5,499.0,17,8476000.0
2025-01-07 09:40:00,498.0,498.0,496.5,497.0,13,6463000.0
2025-01-07 09:41:00,497.0,497.0,496.5,496.5,4,1987000.0
2025-01-07 09:42:00,496.5,497.0,496.5,496.5,16,7947000.0
2025-01-07 09:43:00,496.0,496.5,496.0,496.5,4,1985000.0
2025-01-07 09:44:00,496.5,499.5,496.5,499.0,52,25914500.0
