Date,Open,High,Low,Close,Volume,Amount
2024-01-02 09:01:00,6.68,6.68,6.68,6.68,4,26720.0
2024-01-02 09:03:00,6.68,6.68,6.68,6.68,1,6680.0
2024-01-02 09:17:00,6.68,6.68,6.68,6.68,2,13360.0
2024-01-02 09:18:00,6.68,6.68,6.68,6.68,1,6680.0
2024-01-02 09:20:00,6.69,6.69,6.69,6.69,1,6690.0
2024-01-02 09:32:00,6.7,6.7,6.7,6.7,11,73700.0
2024-01-02 09:36:00,6.7,6.7,6.68,6.68,24,160690.0
2024-01-02 09:37:00,6.68,6.68,6.68,6.68,2,13360.0
2024-01-02 10:07:00,6.69,6.69,6.69,6.69,5,33450.0
2024-01-02 10:22:00,6.68,6.68,6.68,6.68,2,13360.0
2024-01-02 10:26:00,6.67,6.67,6.67,6.67,1,6670.0
2024-01-02 10:50:00,6.67,6.67,6.67,6.67,1,6670.0
2024-01-02 10:56:00,6.67,6.67,6.67,6.67,1,6670.0
2024-01-02 11:05:00,6.67,6.67,6.67,6.67,1,6670.0
2024-01-02 11:35:00,6.69,6.69,6.69,6.69,1,6690.0
2024-01-02 12:12:00,6.68,6.68,6.68,6.68,2,13360.0
2024-01-02 12:14:00,6.67,6.67,6.67,6.67,4,26680.0
2024-01-02 12:15:00,6.68,6.68,6.68,6.68,1,6680.0
2024-01-02 12:32:00,6.67,6.67,6.67,6.67,2,13340.0
2024-01-02 12:37:00,6.68,6.68,6.68,6.68,1,6680.0
2024-01-02 12:44:00,6.68,6.68,6.68,6.68,1,6680.0
2024-01-02 13:06:00,6.69,6.69,6.69,6.69,1,6690.0
2024-01-02 13:07:00,6.67,6.67,6.67,6.67,2,13340.0
2024-01-02 13:21:00,6.67,6.67,6.67,6.67,1,6670.0
2024-01-03 09:21:00,6.68,6.68,6.66,6.66,10,66680.0
2024-01-03 09:22:00,6.67,6.67,6.67,6.67,1,6670.0
2024-01-03 09:23:00,6.67,6.67,6.67,6.67,1,6670.0
2024-01-03 09:28:00,6.67,6.67,6.67,6.67,2,13340.0
2024-01-03 09:39:00,6.66,6.66,6.66,6.66,1,6660.0
2024-01-03 10:06:00,6.66,6.66,6.66,6.66,5,33300.0
2024-01-03 10:49:00,6.67,6.67,6.67,6.67,1,6670.0
2024-01-03 10:54:00,6.67,6.67,6.67,6.67,1,6670.0
2024-01-03 10:57:00,6.67,6.67,6.67,6.67,1,6670.0
2024-01-03 11:00:00,6.66,6.66,6.66,6.66,1,6660.0
2024-01-03 11:01:00,6.67,6.67,6.67,6.67,2,13340.0
2024-01-03 11:05:00,6.66,6.66,6.66,6.66,1,6660.0
2024-01-03 11:24:00,6.66,6.66,6.66,6.66,7,46620.0
2024-01-03 11:28:00,6.66,6.66,6.66,6.66,1,6660.0
2024-01-03 11:37:00,6.65,6.65,6.65,6.65,1,6650.0
2024-01-03 11:38:00,6.66,6.66,6.66,6.66,2,13320.0
2024-01-03 11:40:00,6.65,6.65,6.65,6.65,1,6650.0
2024-01-03 12:04:00,6.65,6.65,6.65,6.65,1,6650.0
2024-01-03 12:18:00,6.65,6.65,6.65,6.65,5,33250.0
2024-01-03 12:26:00,6.65,6.65,6.65,6.65,3,19950.0
2024-01-03 12:43:00,6.65,6.65,6.65,6.65,1,6650.0
2024-01-03 12:45:00,6.65,6.65,6.65,6.65,3,19950.0
2024-01-03 12:49:00,6.65,6.65,6.65,6.65,1,6650.0
2024-01-03 13:02:00,6.65,6.66,6.65,6.66,2,13310.0
2024-01-03 13:10:00,6.67,6.67,6.67,6.67,3,20010.0
2024-01-03 13:21:00,6.67,6.67,6.66,6.66,2,13330.0
2024-01-04 09:02:00,6.68,6.68,6.68,6.68,1,6680.0
2024-01-04 09:11:00,6.68,6.68,6.68,6.68,4,26720.0
2024-01-04 09:12:00,6.68,6.68,6.67,6.67,3,20030.0
2024-01-04 09:16:00,6.67,6.67,6.67,6.67,2,13340.0
2024-01-04 09:25:00,6.67,6.67,6.67,6.67,2,13340.0
2024-01-04 09:32:00,6.67,6.67,6.67,6.67,1,6670.0
2024-01-04 09:54:00,6.66,6.66,6.66,6.66,1,6660.0
2024-01-04 09:55:00,6.66,6.66,6.66,6.66,4,26640.0
2024-01-04 10:08:00,6.67,6.67,6.67,6.67,2,13340.0
2024-01-04 10:17:00,6.66,6.66,6.66,6.66,3,19980.0
2024-01-04 10:18:00,6.66,6.66,6.66,6.66,1,6660.0
2024-01-04 10:24:00,6.66,6.66,6.66,6.66,1,6660.0
2024-01-04 10:30:00,6.66,6.66,6.66,6.66,1,6660.0
2024-01-04 10:35:00,6.65,6.65,6.64,6.64,4,26580.0
2024-01-04 11:00:00,6.64,6.64,6.64,6.64,4,26560.0
2024-01-04 11:01:00,6.64,6.64,6.64,6.64,1,6640.0
2024-01-04 11:20:00,6.66,6.66,6.66,6.66,1,6660.0
2024-01-04 11:34:00,6.66,6.66,6.66,6.66,3,19980.0
2024-01-04 11:59:00,6.66,6.66,6.65,6.65,3,19970.0
2024-01-04 12:54:00,6.65,6.65,6.65,6.65,2,13300.0
2024-01-04 13:04:00,6.65,6.65,6.65,6.65,1,6650.0
2024-01-04 13:07:00,6.64,6.64,6.64,6.64,4,26560.0
2024-01-04 13:30:00,6.66,6.66,6.66,6.66,1,6660.0
2024-01-05 09:01:00,6.65,6.65,6.65,6.65,1,6650.0
2024-01-05 09:08:00,6.65,6.65,6.5,6.5,22,144630.0
2024-01-05 09:09:00,6.51,6.51,6.51,6.51,1,6510.0
2024-01-05 09:17:00,6.65,6.65,6.65,6.65,1,6650.0
2024-01-05 09:18:00,6.65,6.65,6.65,6.65,1,6650.0
2024-01-05 09:19:00,6.65,6.65,6.65,6.65,1,6650.0
2024-01-05 09:48:00,6.65,6.65,6.65,6.65,1,6650.0
