Date,Open,High,Low,Close,Volume,Amount
2025-01-07 09:01:00,9.99,10.0,9.99,10.0,306,3058390.0
2025-01-07 09:02:00,10.0,10.0,10.0,10.0,24,240000.0
2025-01-07 09:03:00,10.0,10.15,10.0,10.1,659,6646750.0
2025-01-07 09:04:00,10.1,10.15,10.05,10.05,132,1333800.0
2025-01-07 09:05:00,10.05,10.05,10.05,10.05,98,984900.0
2025-01-07 09:06:00,10.0,10.05,10.0,10.05,68,683350.0
2025-01-07 09:07:00,10.05,10.05,10.0,10.05,34,341500.0
2025-01-07 09:08:00,10.05,10.05,10.0,10.0,18,180250.0
2025-01-07 09:09:00,10.0,10.05,10.0,10.05,21,210050.0
2025-01-07 09:10:00,10.05,10.05,10.05,10.05,22,221100.0
2025-01-07 09:11:00,10.05,10.05,10.0,10.0,8,80200.0
2025-01-07 09:12:00,10.0,10.05,10.0,10.05,13,130250.0
2025-01-07 09:13:00,10.0,10.0,10.0,10.0,4,40000.0
2025-01-07 09:14:00,10.05,10.05,9.98,9.99,380,3798880.0
2025-01-07 09:15:00,9.99,10.05,9.99,9.99,176,1758810.0
2025-01-07 09:16:00,9.99,9.99,9.97,9.97,156,1556290.0
2025-01-07 09:17:00,9.98,9.99,9.98,9.98,10,99810.0
2025-01-07 09:18:00,9.98,9.99,9.98,9.99,16,159760.0
2025-01-07 09:19:00,9.98,9.98,9.97,9.97,29,289140.0
2025-01-07 09:20:00,9.97,9.98,9.96,9.96,66,657530.0
2025-01-07 09:21:00,9.96,9.96,9.94,9.94,99,984870.0
2025-01-07 09:22:00,9.95,9.97,9.95,9.96,87,866470.0
2025-01-07 09:23:00,9.97,9.97,9.96,9.97,27,269140.0
2025-01-07 09:24:00,9.97,9.97,9.97,9.97,18,179460.0
2025-01-07 09:25:00,9.97,9.97,9.96,9.96,25,249070.0
2025-01-07 09:26:00,9.96,9.97,9.96,9.97,18,179290.0
2025-01-07 09:27:00,9.97,9.97,9.95,9.95,93,925670.0
2025-01-07 09:28:00,9.95,9.95,9.92,9.93,219,2175610.0
2025-01-07 09:29:00,9.93,9.93,9.91,9.92,73,724370.0
2025-01-07 09:30:00,9.92,9.92,9.92,9.92,16,158720.0
2025-01-07 09:31:00,9.93,9.93,9.89,9.89,368,3646340.0
2025-01-07 09:32:00,9.89,9.9,9.89,9.9,48,474980.0
2025-01-07 09:33:00,9.9,9.91,9.9,9.9,21,207910.0
2025-01-07 09:34:00,9.9,9.9,9.9,9.9,26,257400.0
2025-01-07 09:35:00,9.91,9.91,9.9,9.9,25,247710.0
2025-01-07 09:36:00,9.91,9.91,9.9,9.9,5,49530.0
2025-01-07 09:37:00,9.9,9.9,9.9,9.9,19,188100.0
2025-01-07 09:38:00,9.91,9.91,9.9,9.9,13,128770.0
2025-01-07 09:39:00,9.9,9.9,9.89,9.9,74,732420.0
2025-01-07 09:40:00,9.89,9.89,9.88,9.88,61,603280.0
2025-01-07 09:41:00,9.89,9.89,9.85,9.86,244,2408670.0
2025-01-07 09:42:00,9.86,9.87,9.85,9.86,79,778760.0
2025-01-07 09:43:00,9.86,9.87,9.86,9.87,66,650890.0
2025-01-07 09:44:00,9.87,9.87,9.86,9.87,37,365180.0
2025-01-07 09:45:00,9.87,9.88,9.87,9.88,2,19750.0
2025-01-07 09:46:00,9.88,9.88,9.87,9.87,40,394850.0
2025-01-07 09:47:00,9.87,9.87,9.87,9.87,8,78960.0
2025-01-07 09:48:00,9.87,9.87,9.86,9.86,128,1262410.0
2025-01-07 09:49:00,9.86,9.88,9.86,9.87,8,78930.0
2025-01-07 09:50:00,9.87,9.87,9.86,9.86,15,148030.0
2025-01-07 09:51:00,9.86,9.86,9.86,9.86,14,138040.0
2025-01-07 09:52:00,9.86,9.86,9.86,9.86,7,69020.0
2025-01-07 09:53:00,9.86,9.86,9.84,9.84,366,3604860.0
2025-01-07 09:54:00,9.85,9.85,9.84,9.85,28,275760.0
2025-01-07 09:55:00,9.84,9.85,9.84,9.85,29,285600.0
2025-01-07 09:56:00,9.85,9.86,9.85,9.86,8,78830.0
2025-01-07 09:57:00,9.86,9.86,9.85,9.86,45,443580.0
2025-01-07 09:58:00,9.86,9.87,9.86,9.86,7,69030.0
2025-01-07 09:59:00,9.87,9.88,9.87,9.87,22,217170.0
2025-01-07 10:00:00,9.88,9.88,9.88,9.88,14,138320.0
2025-01-07 10:01:00,9.89,9.9,9.89,9.9,26,257390.0
2025-01-07 10:02:00,9.9,9.91,9.9,9.9,48,475520.0
2025-01-07 10:03:00,9.91,9.92,9.91,9.92,73,723570.0
2025-01-07 10:04:00,9.92,9.92,9.92,9.92,32,317440.0
2025-01-07 10:05:00,9.92,9.92,9.92,9.92,10,99200.0
2025-01-07 10:06:00,9.91,9.91,9.91,9.91,22,218020.0
2025-01-07 10:07:00,9.91,9.92,9.91,9.91,12,118940.0
2025-01-07 10:08:00,9.92,9.92,9.92,9.92,11,109120.0
2025-01-07 10:09:00,9.92,9.92,9.92,9.92,2,19840.0
2025-01-07 10:10:00,9.92,9.92,9.92,9.92,4,39680.0
2025-01-07 10:11:00,9.92,9.93,9.92,9.92,7,69490.0
2025-01-07 10:13:00,9.92,9.92,9.91,9.92,14,138840.0
2025-01-07 10:14:00,9.92,9.92,9.91,9.91,15,148760.0
2025-01-07 10:15:00,9.91,9.92,9.91,9.92,17,168580.0
2025-01-07 10:16:00,9.92,9.92,9.92,9.92,22,218240.0
2025-01-07 10:17:00,9.92,9.93,9.92,9.92,24,238180.0
2025-01-07 10:18:00,9.92,9.92,9.92,9.92,12,119040.0
2025-01-07 10:20:00,9.93,9.93,9.92,9.92,23,228350.0
2025-01-07 10:21:00,9.92,9.92,9.92,9.92,15,148800.0
2025-01-07 10:22:00,9.92,9.92,9.92,9.92,3,29760.0
2025-01-07 10:23:00,9.92,9.92,9.92,9.92,24,238080.0
2025-01-07 10:24:00,9.92,9.93,9.92,9.93,4,39700.0
2025-01-07 10:25:00,9.93,9.93,9.93,9.93,11,109230.0
2025-01-07 10:26:00,9.93,9.93,9.92,9.92,30,297670.0
2025-01-07 10:27:00,9.93,9.94,9.92,9.93,19,188680.0
2025-01-07 10:28:00,9.92,9.92,9.92,9.92,7,69440.0
2025-01-07 10:29:00,9.92,9.92,9.92,9.92,2,19840.0
2025-01-07 10:30:00,9.92,9.93,9.92,9.93,22,218360.0
2025-01-07 10:31:00,9.92,9.92,9.92,9.92,12,119040.0
2025-01-07 10:32:00,9.92,9.93,9.92,9.93,25,248230.0
2025-01-07 10:33:00,9.93,9.93,9.93,9.93,2,19860.0
2025-01-07 10:34:00,9.93,9.93,9.92,9.92,3,29770.0
2025-01-07 10:35:00,9.93,9.96,9.93,9.96,79,785690.0
2025-01-07 10:36:00,9.96,9.97,9.96,9.97,163,1624330.0
2025-01-07 10:37:00,9.97,9.97,9.96,9.96,11,109580.0
2025-01-07 10:38:00,9.96,9.96,9.96,9.96,1,9960.0
2025-01-07 10:39:00,9.97,9.97,9.96,9.96,9,89710.0
2025-01-07 10:40:00,9.96,9.97,9.96,9.96,12,119540.0
2025-01-07 10:41:00,9.97,9.98,9.97,9.97,51,508580.0
2025-01-07 10:42:00,9.97,9.98,9.97,9.98,7,69840.0
2025-01-07 10:43:00,9.97,9.98,9.97,9.98,7,69840.0
2025-01-07 10:44:00,9.97,9.98,9.97,9.98,4,39900.0
2025-01-07 10:45:00,9.98,9.98,9.97,9.97,15,149640.0
2025-01-07 10:46:00,9.97,9.98,9.97,9.98,3,29920.0
2025-01-07 10:47:00,9.97,9.98,9.97,9.98,37,368990.0
2025-01-07 10:48:00,9.98,9.98,9.97,9.97,9,89800.0
2025-01-07 10:49:00,9.98,9.98,9.98,9.98,3,29940.0
2025-01-07 10:50:00,9.98,9.98,9.97,9.98,19,189600.0
2025-01-07 10:51:00,9.98,9.98,9.98,9.98,8,79840.0
2025-01-07 10:52:00,9.97,9.98,9.97,9.98,6,59860.0
2025-01-07 10:53:00,9.98,9.98,9.96,9.98,112,1116710.0
2025-01-07 10:54:00,9.97,10.05,9.97,10.05,330,3301690.0
2025-01-07 10:55:00,10.0,10.0,10.0,10.0,41,410000.0
2025-01-07 10:56:00,10.0,10.05,10.0,10.05,7,70050.0
2025-01-07 10:57:00,10.05,10.05,10.05,10.05,4,40200.0
2025-01-07 10:58:00,10.0,10.0,10.0,10.0,2,20000.0
2025-01-07 10:59:00,10.0,10.0,10.0,10.0,1,10000.0
2025-01-07 11:00:00,10.0,10.0,10.0,10.0,6,60000.0
2025-01-07 11:01:00,10.0,10.0,10.0,10.0,28,280000.0
2025-01-07 11:02:00,10.0,10.0,10.0,10.0,72,720000.0
2025-01-07 11:03:00,10.0,10.0,10.0,10.0,56,560000.0
2025-01-07 11:04:00,10.0,10.0,10.0,10.0,23,230000.0
2025-01-07 11:05:00,10.0,10.05,10.0,10.05,8,80250.0
