Date,Open,High,Low,Close,Volume,Amount
2024-01-24 09:04:00,29.9,29.9,29.5,29.8,11,326850.0
2024-01-24 09:10:00,29.75,29.8,29.75,29.8,7,208550.0
2024-01-24 09:23:00,29.85,30.1,29.85,30.1,15,449800.0
2024-01-24 09:24:00,30.15,30.45,30.15,30.45,30,909800.0
2024-01-24 09:26:00,30.4,30.45,30.4,30.45,15,456450.0
2024-01-24 09:27:00,30.4,30.45,30.4,30.45,18,547700.0
2024-01-24 09:28:00,30.45,30.45,30.45,30.45,10,304500.0
2024-01-24 09:29:00,30.45,30.45,30.45,30.45,1,30450.0
2024-01-24 09:34:00,30.25,30.25,30.25,30.25,1,30250.0
2024-01-24 09:36:00,30.2,30.2,30.2,30.2,3,90600.0
2024-01-24 09:38:00,30.2,30.2,30.2,30.2,1,30200.0
2024-01-24 09:39:00,30.2,30.2,30.1,30.1,10,301750.0
2024-01-24 09:58:00,30.0,30.0,30.0,30.0,5,150000.0
2024-01-24 10:02:00,30.05,30.05,30.05,30.05,2,60100.0
2024-01-24 10:20:00,30.05,30.05,30.05,30.05,1,30050.0
2024-01-24 10:59:00,30.05,30.05,30.05,30.05,1,30050.0
2024-01-24 11:00:00,30.05,30.05,30.05,30.05,1,30050.0
2024-01-24 11:01:00,30.05,30.05,30.05,30.05,6,180300.0
2024-01-24 11:02:00,30.0,30.0,30.0,30.0,5,150000.0
2024-01-24 11:11:00,30.05,30.05,30.05,30.05,2,60100.0
2024-01-24 12:02:00,30.0,30.0,30.0,30.0,1,30000.0
2024-01-24 12:17:00,30.05,30.15,30.05,30.15,16,481750.0
2024-01-24 12:28:00,30.15,30.15,30.15,30.15,5,150750.0
2024-01-24 12:49:00,30.05,30.05,30.05,30.05,6,180300.0
2024-01-24 13:00:00,30.1,30.1,30.1,30.1,1,30100.0
2024-01-24 13:14:00,30.05,30.05,30.05,30.05,1,30050.0
2024-01-24 13:16:00,30.1,30.1,30.1,30.1,1,30100.0
2024-01-24 13:23:00,30.05,30.05,30.05,30.05,1,30050.0
2024-01-24 13:24:00,30.05,30.05,30.05,30.05,1,30050.0
2024-01-24 13:25:00,30.1,30.1,30.1,30.1,3,90300.0
2024-01-24 13:30:00,30.1,30.1,30.1,30.1,4,120400.0
2024-01-25 10:19:00,30.0,30.0,30.0,30.0,2,60000.0
2024-01-25 10:28:00,30.0,30.0,30.0,30.0,1,30000.0
2024-01-25 10:33:00,30.05,30.05,30.05,30.05,1,30050.0
2024-01-25 10:39:00,30.05,30.05,30.05,30.05,1,30050.0
2024-01-25 10:41:00,30.0,30.0,30.0,30.0,5,150000.0
2024-01-25 10:43:00,29.95,29.95,29.95,29.95,2,59900.0
2024-01-25 10:45:00,29.95,29.95,29.95,29.95,1,29950.0
2024-01-25 10:48:00,29.9,29.9,29.9,29.9,3,89700.0
2024-01-25 10:51:00,29.95,29.95,29.95,29.95,3,89850.0
2024-01-25 10:58:00,29.95,29.95,29.95,29.95,1,29950.0
2024-01-25 11:04:00,30.0,30.0,30.0,30.0,1,30000.0
2024-01-25 11:10:00,30.0,30.0,30.0,30.0,1,30000.0
2024-01-25 11:16:00,30.0,30.0,30.0,30.0,1,30000.0
2024-01-25 11:22:00,30.0,30.0,30.0,30.0,1,30000.0
2024-01-25 11:28:00,30.05,30.05,30.05,30.05,1,30050.0
2024-01-25 11:34:00,30.05,30.05,30.05,30.05,1,30050.0
2024-01-25 11:40:00,30.05,30.05,30.05,30.05,1,30050.0
2024-01-25 11:47:00,30.05,30.05,30.05,30.05,1,30050.0
2024-01-25 11:53:00,30.05,30.05,29.95,29.95,2,60000.0
2024-01-25 11:59:00,29.95,29.95,29.95,29.95,1,29950.0
2024-01-25 12:05:00,29.95,29.95,29.95,29.95,1,29950.0
2024-01-25 12:11:00,29.95,29.95,29.95,29.95,2,59900.0
2024-01-25 12:12:00,29.95,29.95,29.95,29.95,1,29950.0
2024-01-25 12:17:00,29.95,29.95,29.95,29.95,1,29950.0
2024-01-25 12:23:00,29.95,29.95,29.95,29.95,1,29950.0
2024-01-25 12:30:00,30.0,30.0,30.0,30.0,1,30000.0
2024-01-25 12:36:00,30.0,30.0,30.0,30.0,1,30000.0
2024-01-25 12:42:00,30.0,30.0,30.0,30.0,1,30000.0
2024-01-25 12:48:00,30.0,30.0,30.0,30.0,1,30000.0
2024-01-25 13:07:00,30.0,30.0,30.0,30.0,1,30000.0
2024-01-25 13:12:00,29.9,29.95,29.9,29.95,2,59850.0
2024-01-25 13:17:00,29.9,29.9,29.9,29.9,3,89700.0
2024-01-25 13:21:00,29.9,29.9,29.9,29.9,1,29900.0
2024-01-25 13:22:00,29.9,29.9,29.9,29.9,1,29900.0
2024-01-25 13:30:00,29.85,29.85,29.85,29.85,5,149250.0
2024-01-19 09:01:00,29.2,29.2,29.2,29.2,4,116800.0
2024-01-19 09:05:00,29.4,29.5,29.4,29.5,10,294150.0
2024-01-19 09:06:00,29.5,29.5,29.5,29.5,1,29500.0
2024-01-19 09:07:00,29.25,29.5,29.25,29.5,15,440950.0
2024-01-19 09:12:00,29.45,29.45,29.45,29.45,1,29450.0
2024-01-19 09:16:00,29.4,29.4,29.4,29.4,5,147000.0
2024-01-19 09:18:00,29.4,29.4,29.4,29.4,5,147000.0
2024-01-19 09:21:00,29.4,29.4,29.4,29.4,1,29400.0
2024-01-19 09:26:00,29.4,29.45,29.35,29.45,13,382600.0
2024-01-19 09:27:00,29.5,29.5,29.5,29.5,3,88500.0
2024-01-19 09:31:00,29.5,29.5,29.5,29.5,6,177000.0
2024-01-19 09:32:00,29.55,29.55,29.55,29.55,1,29550.0
2024-01-19 09:50:00,29.5,29.5,29.5,29.5,2,59000.0
