Date,Open,High,Low,Close,Volume,Amount
2026-01-08 09:01:00,532.0,532.0,525.0,527.0,76,
2026-01-08 09:02:00,527.0,531.0,527.0,529.0,35,
2026-01-08 09:03:00,528.0,528.0,527.0,528.0,9,
2026-01-08 09:04:00,528.0,530.0,528.0,529.0,11,
2026-01-08 09:05:00,529.0,530.0,529.0,529.0,7,
2026-01-08 09:06:00,529.0,529.0,529.0,529.0,7,
2026-01-08 09:07:00,529.0,529.0,529.0,529.0,3,
2026-01-08 09:08:00,529.0,530.0,529.0,530.0,7,
2026-01-08 09:09:00,530.0,530.0,530.0,530.0,17,
2026-01-08 09:10:00,530.0,530.0,530.0,530.0,2,
2026-01-08 09:11:00,529.0,529.0,528.0,528.0,14,
2026-01-08 09:12:00,528.0,528.0,527.0,527.0,5,
2026-01-08 09:13:00,528.0,528.0,527.0,527.0,5,
2026-01-08 09:14:00,528.0,528.0,528.0,528.0,4,
2026-01-08 09:15:00,528.0,529.0,528.0,529.0,4,
2026-01-08 09:16:00,529.0,530.0,529.0,530.0,2,
2026-01-08 09:18:00,530.0,530.0,530.0,530.0,5,
2026-01-08 09:19:00,529.0,530.0,529.0,530.0,2,
2026-01-08 09:20:00,530.0,531.0,530.0,531.0,31,
2026-01-08 09:21:00,530.0,530.0,530.0,530.0,1,
2026-01-08 09:22:00,530.0,530.0,530.0,530.0,6,
2026-01-08 09:23:00,530.0,531.0,530.0,531.0,2,
2026-01-08 09:24:00,531.0,531.0,531.0,531.0,6,
2026-01-08 09:25:00,531.0,531.0,530.0,531.0,3,
2026-01-08 09:26:00,531.0,531.0,529.0,529.0,27,
2026-01-08 09:27:00,528.0,529.0,528.0,529.0,11,
2026-01-08 09:28:00,530.0,530.0,530.0,530.0,1,
2026-01-08 09:29:00,530.0,530.0,529.0,530.0,81,
2026-01-08 09:30:00,530.0,530.0,530.0,530.0,1,
2026-01-08 09:31:00,529.0,529.0,529.0,529.0,4,
2026-01-08 09:32:00,529.0,529.0,529.0,529.0,4,
2026-01-08 09:33:00,529.0,530.0,529.0,529.0,11,
2026-01-08 09:34:00,528.0,528.0,527.0,527.0,19,
2026-01-08 09:35:00,527.0,527.0,527.0,527.0,4,
2026-01-08 09:36:00,527.0,528.0,527.0,528.0,2,
2026-01-08 09:37:00,527.0,527.0,527.0,527.0,32,
2026-01-08 09:38:00,526.0,527.0,526.0,526.0,11,
2026-01-08 09:39:00,526.0,526.0,526.0,526.0,3,
2026-01-08 09:40:00,527.0,527.0,526.0,527.0,6,
2026-01-08 09:41:00,527.0,527.0,526.0,526.0,2,
2026-01-08 09:42:00,527.0,528.0,526.0,528.0,19,
2026-01-08 09:43:00,528.0,528.0,528.0,528.0,4,
2026-01-08 09:44:00,528.0,528.0,527.0,528.0,12,
2026-01-08 09:45:00,527.0,527.0,527.0,527.0,1,
2026-01-08 09:46:00,528.0,529.0,528.0,529.0,41,
2026-01-08 09:47:00,528.0,528.0,528.0,528.0,14,
2026-01-08 09:48:00,528.0,528.0,527.0,527.0,2,
2026-01-08 09:49:00,528.0,528.0,528.0,528.0,1,
2026-01-08 09:50:00,528.0,528.0,528.0,528.0,6,
2026-01-08 09:51:00,528.0,528.0,528.0,528.0,1,
2026-01-08 09:52:00,528.0,528.0,528.0,528.0,5,
2026-01-08 09:53:00,529.0,530.0,529.0,530.0,25,
2026-01-08 09:54:00,529.0,529.0,529.0,529.0,1,
2026-01-08 09:55:00,528.0,528.0,528.0,528.0,5,
