Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Amount
2025-03-27 00:00:00,602.2543064117432,612.7200210571289,597.4971633911133,608.914306640625,4673107,0.0,0.0,
2025-03-28 00:00:00,604.1571387175087,613.6714243666033,603.2057101525993,610.817138671875,3010422,0.0,0.0,
2025-03-31 00:00:00,598.4485537774849,604.1571250376835,579.4199829101562,579.4199829101562,6048604,0.0,0.0,
2025-04-01 00:00:00,583.2257080078125,586.0799936913744,574.6628509571268,583.2257080078125,3674914,0.0,0.0,
2025-04-02 00:00:00,578.4685559809602,581.3228416190242,574.662841796875,574.662841796875,3626389,0.0,0.0,
2025-04-07 00:00:00,517.5771484375,517.5771484375,517.5771484375,517.5771484375,757449,0.0,0.0,
2025-04-08 00:00:00,466.2000122070313,466.2000122070313,466.2000122070313,466.2000122070313,3923672,0.0,0.0,
2025-04-09 00:00:00,429.09430319165426,452.8800184461806,419.58001708984375,419.58001708984375,12671490,0.0,0.0,
2025-04-10 00:00:00,461.44287109375,461.44287109375,461.44287109375,461.44287109375,2851132,0.0,0.0,
2025-04-11 00:00:00,450.0257241129875,487.1314392089844,444.79286685585976,487.1314392089844,10037220,0.0,0.0,
2025-04-14 00:00:00,500.451458357357,528.0428885709756,500.451458357357,515.67431640625,7453714,0.0,0.0,
2025-04-15 00:00:00,514.7228678674511,544.21715419627,509.01429631993784,535.654296875,5304246,0.0,0.0,
2025-04-16 00:00:00,529.945729040108,538.5085864213664,524.2371574526022,526.1400146484375,4414362,0.0,0.0,
2025-04-17 00:00:00,519.4800182363605,522.334304050846,510.917160792904,516.625732421875,4317373,0.0,0.0,
2025-04-18 00:00:00,519.4800182363605,524.2371612605031,515.6743038170465,516.625732421875,3399107,0.0,0.0,
2025-04-21 00:00:00,512.8200164622506,517.5771594721045,505.2085876464844,505.2085876464844,2838489,0.0,0.0,
2025-04-22 00:00:00,495.6942965388298,502.35429668426514,484.2771534323692,487.1314392089844,4912773,0.0,0.0,
2025-04-23 00:00:00,501.40287474461906,517.5771610267035,501.40287474461906,516.625732421875,3745278,0.0,0.0,
2025-04-24 00:00:00,508.0628626206342,519.4800056008731,502.3542911305147,517.5771484375,3403946,0.0,0.0,
2025-04-25 00:00:00,528.0428813798778,568.0028832140307,528.0428813798778,562.2943115234375,7250591,0.0,0.0,
2025-04-28 00:00:00,557.5371470639473,561.3428613783769,552.7800041709102,554.682861328125,3384104,0.0,0.0,
2025-04-29 00:00:00,554.6828845548141,558.4885990286036,551.8285986994721,557.5371704101562,2221375,0.0,0.0,
2025-04-30 00:00:00,555.6343278556035,558.4886137863685,548.0228987068965,551.82861328125,2167183,0.0,0.0,
2025-05-02 00:00:00,558.4886095984508,561.3428955078125,555.634323689089,561.3428955078125,1899925,0.0,0.0,
2025-05-05 00:00:00,562.2942677904211,563.2456963315217,531.8485544752037,547.0714111328125,4607691,0.0,0.0,
2025-05-06 00:00:00,545.1685860680965,563.2457294106687,544.217157471119,558.4885864257812,3079402,0.0,0.0,
2025-05-07 00:00:00,561.3428453644518,570.8571308791036,558.4885597100563,565.1485595703125,2359744,0.0,0.0,
2025-05-08 00:00:00,567.0514166732429,568.9542737761732,563.2457024673822,565.1485595703125,1740375,0.0,0.0,
2025-05-09 00:00:00,565.1485810644207,572.760009765625,562.294295301469,572.760009765625,2156010,0.0,0.0,
