timestamp,Open,High,Low,Close,Volume,Amount
2025-01-07 09:01:00,182.5,182.5,181.5,182.0,107,19520000.0
2025-01-07 09:02:00,181.5,183.0,180.5,183.0,120,21780500.0
2025-01-07 09:03:00,183.5,184.0,182.0,182.5,79,14473500.0
2025-01-07 09:04:00,182.5,182.5,180.5,181.0,58,10538500.0
2025-01-07 09:05:00,181.5,181.5,180.5,180.5,23,4159000.0
2025-01-07 09:06:00,180.5,180.5,180.5,180.5,5,902500.0
2025-01-07 09:07:00,180.5,180.5,180.5,180.5,13,2346500.0
2025-01-07 09:08:00,180.5,181.0,180.5,181.0,15,2708000.0
2025-01-07 09:09:00,180.5,181.0,178.5,179.5,45,8092500.0
2025-01-07 09:10:00,179.5,179.5,177.0,177.0,75,13338500.0
2025-01-07 09:11:00,178.0,178.5,177.5,177.5,14,2489500.0
2025-01-07 09:12:00,177.5,178.5,177.0,177.0,33,5851000.0
2025-01-07 09:13:00,178.0,178.0,177.0,177.0,5,889000.0
2025-01-07 09:14:00,177.0,178.0,177.0,177.5,16,2837000.0
2025-01-07 09:15:00,177.5,179.5,177.5,179.5,11,1964500.0
2025-01-07 09:16:00,179.5,179.5,178.5,179.5,10,1792000.0
2025-01-07 09:17:00,178.5,178.5,178.5,178.5,5,892500.0
2025-01-07 09:18:00,178.5,178.5,178.0,178.5,4,713000.0
2025-01-07 09:20:00,178.5,178.5,178.5,178.5,1,178500.0
2025-01-07 09:22:00,178.5,178.5,178.5,178.5,1,178500.0
2025-01-07 09:23:00,178.5,178.5,178.5,178.5,1,178500.0
2025-01-07 09:26:00,178.5,178.5,178.5,178.5,2,357000.0
2025-01-07 09:27:00,178.5,178.5,178.5,178.5,11,1963500.0
2025-01-07 09:28:00,179.0,179.0,179.0,179.0,2,358000.0
2025-01-07 09:29:00,179.0,179.0,179.0,179.0,3,537000.0
2025-01-07 09:30:00,179.0,179.0,179.0,179.0,4,716000.0
2025-01-07 09:31:00,179.5,179.5,179.5,179.5,3,538500.0
2025-01-07 09:32:00,179.5,179.5,179.5,179.5,3,538500.0
2025-01-07 09:33:00,179.5,179.5,179.5,179.5,2,359000.0
2025-01-07 09:34:00,179.0,179.0,178.0,178.0,19,3395500.0
2025-01-07 09:36:00,178.0,178.5,178.0,178.5,2,356500.0
2025-01-07 09:37:00,178.5,178.5,178.5,178.5,4,714000.0
2025-01-07 09:39:00,178.0,178.0,178.0,178.0,2,356000.0
2025-01-07 09:40:00,178.0,178.0,178.0,178.0,1,178000.0
2025-01-07 09:43:00,178.0,178.0,178.0,178.0,18,3204000.0
2025-01-07 09:44:00,177.5,177.5,177.5,177.5,1,177500.0
2025-01-07 09:45:00,177.5,177.5,177.5,177.5,10,1775000.0
2025-01-07 09:46:00,177.5,177.5,176.5,176.5,34,6020500.0
2025-01-07 09:47:00,176.5,177.5,176.5,177.5,4,708500.0
2025-01-07 09:48:00,177.0,177.0,177.0,177.0,1,177000.0
2025-01-07 09:49:00,177.0,177.0,177.0,177.0,1,177000.0
2025-01-07 09:50:00,177.0,177.0,177.0,177.0,3,531000.0
2025-01-07 09:51:00,177.5,177.5,177.0,177.5,5,886500.0
2025-01-07 09:55:00,177.5,177.5,177.5,177.5,2,355000.0
2025-01-07 09:56:00,177.5,177.5,177.0,177.0,2,354500.0
2025-01-07 09:57:00,177.0,177.0,177.0,177.0,1,177000.0
2025-01-07 09:58:00,177.5,177.5,177.0,177.0,8,1418500.0
2025-01-07 09:59:00,178.0,178.0,178.0,178.0,1,178000.0
2025-01-07 10:00:00,178.0,178.0,178.0,178.0,1,178000.0
2025-01-07 10:01:00,178.0,178.0,178.0,178.0,1,178000.0
2025-01-07 10:02:00,177.5,177.5,177.5,177.5,4,710000.0
2025-01-07 10:04:00,177.5,177.5,177.5,177.5,4,710000.0
2025-01-07 10:05:00,177.5,177.5,177.5,177.5,1,177500.0
2025-01-07 10:06:00,177.0,177.0,177.0,177.0,10,1770000.0
2025-01-07 10:07:00,177.0,177.0,177.0,177.0,1,177000.0
