Date,Open,High,Low,Close,Volume,Amount
2024-01-02 10:56:00,20.9,20.9,20.9,20.9,1,20900.0
2024-01-02 12:16:00,20.8,20.8,20.8,20.8,1,20800.0
2024-01-02 12:17:00,20.7,20.7,20.7,20.7,1,20700.0
2024-01-02 13:00:00,20.9,20.9,20.9,20.9,1,20900.0
2024-01-03 09:03:00,21.1,21.1,21.1,21.1,1,21100.0
2024-01-03 10:23:00,20.15,20.15,20.15,20.15,10,201500.0
2024-01-03 10:53:00,20.7,20.7,20.7,20.7,1,20700.0
2024-01-03 12:20:00,20.65,20.65,20.65,20.65,2,41300.0
2024-01-03 12:44:00,20.65,20.65,20.65,20.65,1,20650.0
2024-01-03 13:22:00,20.65,20.65,20.65,20.65,1,20650.0
2024-01-03 13:24:00,20.9,20.9,20.9,20.9,1,20900.0
2024-01-03 13:25:00,20.8,20.8,20.8,20.8,1,20800.0
2024-01-04 10:08:00,20.35,20.35,20.35,20.35,1,20350.0
2024-01-04 10:15:00,20.7,20.7,20.7,20.7,1,20700.0
2024-01-04 13:30:00,20.9,20.9,20.9,20.9,1,20900.0
2024-01-05 10:00:00,20.95,20.95,20.95,20.95,1,20950.0
2024-01-08 11:21:00,20.95,20.95,20.95,20.95,1,20950.0
2024-01-08 12:58:00,20.9,20.9,20.9,20.9,1,20900.0
2024-01-09 09:01:00,20.6,20.6,20.6,20.6,1,20600.0
2024-01-09 09:03:00,20.6,20.6,20.6,20.6,1,20600.0
2024-01-09 09:04:00,20.6,20.6,20.6,20.6,1,20600.0
2024-01-09 10:28:00,20.6,20.6,20.6,20.6,1,20600.0
2024-01-09 12:48:00,20.75,20.75,20.75,20.75,1,20750.0
2024-01-09 13:30:00,20.9,20.9,20.9,20.9,3,62700.0
2024-01-10 09:11:00,21.25,21.25,21.25,21.25,1,21250.0
2024-01-10 10:26:00,20.8,20.8,20.8,20.8,1,20800.0
2024-01-10 10:30:00,20.7,20.7,20.7,20.7,1,20700.0
2024-01-10 11:25:00,20.9,20.9,20.9,20.9,1,20900.0
2024-01-10 13:30:00,20.9,20.9,20.9,20.9,2,41800.0
2024-01-11 09:02:00,20.95,20.95,20.95,20.95,2,41900.0
2024-01-11 09:08:00,20.95,20.95,20.95,20.95,1,20950.0
2024-01-11 09:49:00,20.95,20.95,20.95,20.95,1,20950.0
2024-01-11 10:22:00,20.95,20.95,20.95,20.95,1,20950.0
2024-01-11 10:23:00,20.95,20.95,20.95,20.95,1,20950.0
2024-01-11 10:41:00,20.95,20.95,20.95,20.95,5,104750.0
2024-01-11 11:19:00,20.95,20.95,20.95,20.95,1,20950.0
2024-01-11 11:44:00,20.95,20.95,20.95,20.95,2,41900.0
2024-01-11 11:58:00,20.9,20.9,20.9,20.9,1,20900.0
2024-01-11 13:00:00,20.9,20.9,20.9,20.9,1,20900.0
2024-01-11 13:30:00,20.95,20.95,20.95,20.95,2,41900.0
2024-01-12 11:17:00,20.95,20.95,20.95,20.95,1,20950.0
2024-01-15 09:46:00,21.2,21.2,21.2,21.2,1,21200.0
2024-01-15 10:06:00,20.6,20.6,20.6,20.6,1,20600.0
2024-01-15 10:20:00,20.5,20.5,20.5,20.5,1,20500.0
2024-01-15 10:32:00,20.55,20.55,20.55,20.55,2,41100.0
2024-01-15 12:53:00,20.6,20.6,20.6,20.6,1,20600.0
2024-01-15 13:10:00,20.6,20.6,20.6,20.6,1,20600.0
2024-01-15 13:12:00,20.95,20.95,20.95,20.95,1,20950.0
2024-01-16 09:07:00,20.7,20.7,20.7,20.7,1,20700.0
2024-01-16 09:08:00,20.8,20.8,20.8,20.8,1,20800.0
2024-01-16 09:38:00,20.55,20.55,20.55,20.55,1,20550.0
