timestamp,Open,High,Low,Close,Volume,Amount
2026-01-08 09:07:00,273.0,275.0,273.0,275.0,102,
2026-01-08 09:08:00,273.0,273.0,273.0,273.0,1000,
2026-01-08 09:10:00,273.5,273.5,272.0,272.0,2100,
2026-01-08 09:11:00,271.5,271.5,271.5,271.5,2000,
2026-01-08 09:13:00,272.5,272.5,272.5,272.5,1,
2026-01-08 09:14:00,272.0,272.0,272.0,272.0,1000,
2026-01-08 09:24:00,273.0,273.0,273.0,273.0,36,
2026-01-08 09:25:00,273.0,273.0,273.0,273.0,16,
2026-01-08 09:26:00,272.5,272.5,272.5,272.5,200,
2026-01-08 09:27:00,272.5,272.5,272.5,272.5,10,
2026-01-08 09:38:00,272.5,272.5,272.5,272.5,1050,
2026-01-08 09:39:00,270.0,271.0,270.0,271.0,2124,
2026-01-08 09:40:00,272.5,272.5,272.5,272.5,1000,
2026-01-08 09:41:00,272.5,272.5,272.5,272.5,10,
2026-01-08 09:42:00,272.5,272.5,272.5,272.5,1000,
2026-01-08 09:47:00,272.5,272.5,272.5,272.5,25,
2026-01-08 09:49:00,272.5,272.5,272.5,272.5,13,
2026-01-08 10:07:00,272.5,272.5,272.5,272.5,75,
2026-01-08 10:16:00,272.0,272.0,271.0,271.0,900,
2026-01-08 10:19:00,272.0,272.0,272.0,272.0,1,
2026-01-08 10:20:00,270.0,271.0,270.0,271.0,1025,
2026-01-08 10:21:00,270.0,270.0,270.0,270.0,1000,
2026-01-08 10:22:00,270.0,270.5,270.0,270.5,201,
2026-01-08 10:27:00,271.0,271.0,271.0,271.0,1000,
2026-01-08 10:33:00,270.0,270.0,270.0,270.0,1000,
2026-01-08 10:34:00,271.0,271.0,271.0,271.0,1,
2026-01-08 10:40:00,271.0,271.0,271.0,271.0,40,
2026-01-08 10:46:00,271.5,271.5,271.5,271.5,2,
2026-01-08 10:51:00,271.5,271.5,271.5,271.5,1,
2026-01-08 10:58:00,269.5,270.0,269.5,270.0,5263,
2026-01-08 11:03:00,271.0,271.0,270.0,270.0,1001,
2026-01-08 11:04:00,271.0,271.0,271.0,271.0,1,
2026-01-08 11:06:00,269.0,270.0,269.0,270.0,2000,
2026-01-08 11:10:00,269.0,269.0,269.0,269.0,1000,
2026-01-08 11:11:00,269.5,269.5,269.5,269.5,2000,
2026-01-08 11:12:00,270.5,271.0,269.0,271.0,4107,
2026-01-08 11:15:00,269.0,269.0,269.0,269.0,2000,
2026-01-08 11:24:00,270.0,270.0,270.0,270.0,1,
2026-01-08 11:27:00,269.0,269.0,269.0,269.0,2000,
2026-01-08 11:37:00,268.5,268.5,268.5,268.5,36,
2026-01-08 11:39:00,268.5,268.5,268.5,268.5,2130,
2026-01-08 11:40:00,270.0,270.0,270.0,270.0,1,
2026-01-08 11:43:00,270.0,270.0,270.0,270.0,160,
2026-01-08 12:08:00,271.0,271.0,271.0,271.0,1,
2026-01-08 12:18:00,268.0,269.0,268.0,269.0,1100,
2026-01-08 12:26:00,268.0,268.0,268.0,268.0,10,
2026-01-08 12:27:00,268.0,269.0,268.0,269.0,2000,
2026-01-08 12:34:00,271.0,271.0,271.0,271.0,1,
2026-01-08 13:03:00,271.0,271.0,271.0,271.0,12,
2026-01-08 13:04:00,271.0,271.0,271.0,271.0,1,
