timestamp,Open,High,Low,Close,Volume,Amount
2026-01-08 09:01:00,990.0,990.0,989.0,989.0,16,
2026-01-08 09:02:00,984.0,984.0,982.0,982.0,7,
2026-01-08 09:04:00,985.0,985.0,985.0,985.0,1,
2026-01-08 09:05:00,986.0,986.0,984.0,986.0,4,
2026-01-08 09:06:00,986.0,990.0,986.0,990.0,3,
2026-01-08 09:07:00,990.0,990.0,990.0,990.0,3,
2026-01-08 09:11:00,989.0,989.0,988.0,988.0,8,
2026-01-08 09:12:00,987.0,987.0,985.0,985.0,5,
2026-01-08 09:13:00,983.0,983.0,982.0,982.0,3,
2026-01-08 09:15:00,983.0,983.0,983.0,983.0,1,
2026-01-08 09:16:00,983.0,983.0,983.0,983.0,1,
2026-01-08 09:17:00,983.0,983.0,983.0,983.0,1,
2026-01-08 09:18:00,983.0,983.0,983.0,983.0,2,
2026-01-08 09:19:00,981.0,981.0,981.0,981.0,1,
2026-01-08 09:21:00,981.0,982.0,981.0,982.0,2,
2026-01-08 09:23:00,982.0,982.0,981.0,981.0,4,
2026-01-08 09:26:00,981.0,981.0,978.0,978.0,7,
2026-01-08 09:28:00,977.0,977.0,976.0,976.0,2,
2026-01-08 09:29:00,976.0,976.0,976.0,976.0,1,
2026-01-08 09:31:00,976.0,977.0,976.0,977.0,2,
2026-01-08 09:32:00,979.0,979.0,979.0,979.0,3,
2026-01-08 09:35:00,977.0,977.0,977.0,977.0,1,
2026-01-08 09:36:00,977.0,977.0,977.0,977.0,2,
2026-01-08 09:39:00,979.0,979.0,979.0,979.0,1,
2026-01-08 09:40:00,977.0,977.0,975.0,975.0,6,
2026-01-08 09:41:00,973.0,973.0,973.0,973.0,1,
2026-01-08 09:44:00,976.0,977.0,976.0,977.0,4,
2026-01-08 09:45:00,976.0,976.0,976.0,976.0,1,
2026-01-08 09:46:00,976.0,976.0,976.0,976.0,6,
2026-01-08 09:49:00,977.0,977.0,977.0,977.0,3,
2026-01-08 09:50:00,977.0,977.0,977.0,977.0,1,
2026-01-08 09:51:00,976.0,976.0,976.0,976.0,2,
2026-01-08 09:53:00,978.0,978.0,973.0,973.0,4,
2026-01-08 09:56:00,972.0,972.0,972.0,972.0,1,
2026-01-08 09:58:00,975.0,975.0,975.0,975.0,2,
2026-01-08 10:00:00,977.0,977.0,976.0,976.0,3,
2026-01-08 10:01:00,978.0,978.0,978.0,978.0,1,
2026-01-08 10:03:00,977.0,979.0,977.0,979.0,11,
2026-01-08 10:04:00,980.0,980.0,980.0,980.0,1,
2026-01-08 10:05:00,979.0,979.0,979.0,979.0,1,
2026-01-08 10:06:00,979.0,979.0,979.0,979.0,2,
2026-01-08 10:10:00,979.0,979.0,979.0,979.0,1,
2026-01-08 10:12:00,979.0,979.0,978.0,978.0,4,
2026-01-08 10:15:00,978.0,978.0,978.0,978.0,1,
2026-01-08 10:17:00,974.0,974.0,974.0,974.0,1,
2026-01-08 10:20:00,974.0,974.0,974.0,974.0,1,
2026-01-08 10:21:00,978.0,978.0,975.0,975.0,4,
2026-01-08 10:23:00,975.0,975.0,975.0,975.0,1,
2026-01-08 10:25:00,975.0,975.0,975.0,975.0,1,
2026-01-08 10:26:00,978.0,978.0,978.0,978.0,1,
2026-01-08 10:29:00,977.0,977.0,977.0,977.0,1,
2026-01-08 10:30:00,975.0,975.0,975.0,975.0,6,
2026-01-08 10:31:00,975.0,975.0,975.0,975.0,1,
2026-01-08 10:35:00,975.0,975.0,975.0,975.0,1,
2026-01-08 10:37:00,975.0,975.0,975.0,975.0,1,
2026-01-08 10:39:00,975.0,977.0,975.0,977.0,6,
2026-01-08 10:40:00,977.0,977.0,972.0,972.0,3,
2026-01-08 10:43:00,972.0,972.0,972.0,972.0,1,
2026-01-08 10:44:00,972.0,972.0,972.0,972.0,1,
2026-01-08 10:49:00,972.0,972.0,972.0,972.0,5,
2026-01-08 10:50:00,972.0,972.0,972.0,972.0,2,
2026-01-08 10:51:00,972.0,972.0,972.0,972.0,1,
2026-01-08 10:54:00,971.0,971.0,971.0,971.0,1,
2026-01-08 10:57:00,971.0,971.0,971.0,971.0,1,
2026-01-08 10:59:00,971.0,971.0,971.0,971.0,1,
2026-01-08 11:03:00,971.0,971.0,971.0,971.0,1,
2026-01-08 11:04:00,971.0,971.0,971.0,971.0,1,
2026-01-08 11:05:00,973.0,975.0,973.0,975.0,9,
2026-01-08 11:07:00,977.0,977.0,977.0,977.0,1,
2026-01-08 11:09:00,974.0,974.0,974.0,974.0,1,
2026-01-08 11:10:00,978.0,978.0,978.0,978.0,1,
2026-01-08 11:14:00,977.0,977.0,977.0,977.0,2,
2026-01-08 11:16:00,977.0,977.0,977.0,977.0,1,
2026-01-08 11:17:00,977.0,978.0,977.0,978.0,7,
2026-01-08 11:18:00,978.0,979.0,978.0,979.0,5,
2026-01-08 11:19:00,979.0,979.0,979.0,979.0,1,
2026-01-08 11:22:00,979.0,979.0,979.0,979.0,1,
2026-01-08 11:23:00,978.0,978.0,978.0,978.0,5,
2026-01-08 11:26:00,977.0,977.0,977.0,977.0,1,
2026-01-08 11:28:00,976.0,976.0,976.0,976.0,1,
2026-01-08 11:29:00,975.0,975.0,975.0,975.0,1,
2026-01-08 11:31:00,975.0,975.0,975.0,975.0,1,
2026-01-08 11:33:00,976.0,976.0,976.0,976.0,1,
2026-01-08 11:36:00,977.0,977.0,977.0,977.0,2,
2026-01-08 11:38:00,977.0,977.0,977.0,977.0,1,
2026-01-08 11:39:00,977.0,977.0,977.0,977.0,1,
2026-01-08 11:42:00,978.0,978.0,978.0,978.0,1,
2026-01-08 11:43:00,977.0,977.0,977.0,977.0,3,
2026-01-08 11:45:00,976.0,976.0,976.0,976.0,1,
2026-01-08 11:46:00,976.0,976.0,976.0,976.0,1,
2026-01-08 11:47:00,974.0,974.0,974.0,974.0,1,
2026-01-08 11:48:00,973.0,973.0,973.0,973.0,1,
2026-01-08 11:49:00,974.0,974.0,974.0,974.0,1,
2026-01-08 11:50:00,974.0,974.0,974.0,974.0,1,
2026-01-08 11:53:00,975.0,975.0,975.0,975.0,1,
2026-01-08 11:54:00,977.0,979.0,977.0,979.0,3,
2026-01-08 11:56:00,978.0,978.0,978.0,978.0,1,
2026-01-08 11:58:00,976.0,976.0,976.0,976.0,1,
2026-01-08 12:00:00,978.0,978.0,978.0,978.0,1,
2026-01-08 12:01:00,978.0,979.0,978.0,979.0,5,
2026-01-08 12:02:00,978.0,978.0,978.0,978.0,1,
2026-01-08 12:03:00,980.0,980.0,980.0,980.0,1,
2026-01-08 12:06:00,980.0,980.0,980.0,980.0,1,
2026-01-08 12:07:00,979.0,980.0,979.0,980.0,2,
2026-01-08 12:08:00,980.0,980.0,980.0,980.0,2,
2026-01-08 12:10:00,979.0,979.0,979.0,979.0,1,
2026-01-08 12:11:00,980.0,981.0,980.0,980.0,11,
2026-01-08 12:12:00,980.0,980.0,980.0,980.0,1,
2026-01-08 12:14:00,981.0,982.0,981.0,982.0,4,
2026-01-08 12:17:00,980.0,980.0,980.0,980.0,2,
2026-01-08 12:18:00,981.0,982.0,981.0,982.0,5,
2026-01-08 12:20:00,981.0,982.0,981.0,982.0,2,
2026-01-08 12:22:00,981.0,981.0,981.0,981.0,1,
2026-01-08 12:23:00,981.0,981.0,981.0,981.0,1,
2026-01-08 12:24:00,981.0,981.0,981.0,981.0,2,
2026-01-08 12:26:00,981.0,981.0,981.0,981.0,2,
2026-01-08 12:27:00,979.0,979.0,979.0,979.0,1,
2026-01-08 12:32:00,980.0,980.0,979.0,979.0,4,
2026-01-08 12:34:00,978.0,978.0,978.0,978.0,1,
2026-01-08 12:37:00,979.0,979.0,979.0,979.0,1,
2026-01-08 12:38:00,979.0,979.0,979.0,979.0,2,
2026-01-08 12:40:00,980.0,980.0,979.0,979.0,2,
2026-01-08 12:42:00,978.0,978.0,978.0,978.0,1,
2026-01-08 12:43:00,979.0,979.0,979.0,979.0,1,
2026-01-08 12:46:00,980.0,980.0,979.0,979.0,4,
2026-01-08 12:49:00,979.0,980.0,979.0,980.0,6,
2026-01-08 12:50:00,980.0,980.0,980.0,980.0,3,
2026-01-08 12:51:00,979.0,979.0,979.0,979.0,1,
2026-01-08 12:52:00,979.0,980.0,979.0,980.0,5,
2026-01-08 12:56:00,979.0,979.0,979.0,979.0,1,
2026-01-08 12:59:00,979.0,979.0,979.0,979.0,2,
2026-01-08 13:00:00,980.0,980.0,980.0,980.0,1,
2026-01-08 13:01:00,979.0,980.0,979.0,980.0,3,
2026-01-08 13:03:00,980.0,980.0,980.0,980.0,1,
2026-01-08 13:04:00,980.0,980.0,980.0,980.0,1,
2026-01-08 13:05:00,979.0,979.0,979.0,979.0,1,
2026-01-08 13:06:00,979.0,979.0,979.0,979.0,2,
2026-01-08 13:07:00,980.0,980.0,979.0,979.0,6,
2026-01-08 13:10:00,979.0,980.0,979.0,980.0,2,
2026-01-08 13:11:00,979.0,979.0,979.0,979.0,1,
2026-01-08 13:12:00,979.0,979.0,979.0,979.0,1,
2026-01-08 13:16:00,979.0,979.0,979.0,979.0,4,
2026-01-08 13:18:00,980.0,980.0,980.0,980.0,3,
2026-01-08 13:20:00,979.0,979.0,979.0,979.0,3,
2026-01-08 13:21:00,979.0,979.0,979.0,979.0,3,
2026-01-08 13:23:00,979.0,979.0,979.0,979.0,1,
2026-01-08 13:24:00,979.0,982.0,979.0,981.0,9,
2026-01-08 13:25:00,980.0,981.0,980.0,981.0,3,
2026-01-08 13:30:00,982.0,982.0,982.0,982.0,94,
2026-01-09 09:01:00,982.0,988.0,982.0,983.0,16,
2026-01-09 09:02:00,988.0,989.0,986.0,989.0,8,
2026-01-09 09:03:00,988.0,988.0,988.0,988.0,2,
2026-01-09 09:05:00,987.0,987.0,987.0,987.0,2,
2026-01-09 09:06:00,989.0,995.0,989.0,994.0,19,
2026-01-09 09:07:00,994.0,995.0,990.0,992.0,13,
2026-01-09 09:08:00,995.0,999.0,994.0,999.0,20,
2026-01-09 09:09:00,999.0,1005.0,999.0,1000.0,59,
2026-01-09 09:10:00,1005.0,1005.0,1000.0,1000.0,8,
2026-01-09 09:11:00,1005.0,1010.0,1000.0,1010.0,28,
2026-01-09 09:12:00,1005.0,1010.0,1005.0,1010.0,21,
2026-01-09 09:13:00,1010.0,1010.0,1005.0,1005.0,8,
2026-01-09 09:14:00,1005.0,1005.0,1005.0,1005.0,3,
2026-01-09 09:15:00,1000.0,1000.0,1000.0,1000.0,1,
2026-01-09 09:16:00,1000.0,1005.0,1000.0,1005.0,14,
2026-01-09 09:19:00,1005.0,1005.0,1000.0,1005.0,3,
2026-01-09 09:20:00,1000.0,1000.0,999.0,1000.0,12,
2026-01-09 09:21:00,1000.0,1000.0,1000.0,1000.0,7,
2026-01-09 09:22:00,1000.0,1000.0,1000.0,1000.0,5,
2026-01-09 09:25:00,1000.0,1000.0,999.0,999.0,4,
2026-01-09 09:27:00,999.0,999.0,997.0,997.0,5,
2026-01-09 09:28:00,996.0,998.0,994.0,998.0,9,
