timestamp,Open,High,Low,Close,Volume,Amount
2025-01-07 09:01:00,31.3,31.95,30.0,30.7,22001,671831.95
2025-01-07 09:02:00,30.0,30.4,30.0,30.3,8201,247510.3
2025-01-07 09:03:00,30.1,30.15,30.05,30.05,18500,556575.0
2025-01-07 09:06:00,30.05,30.15,30.05,30.15,6000,180600.0
2025-01-07 09:07:00,30.9,30.9,30.0,30.1,12001,360530.9
2025-01-07 09:08:00,30.05,30.05,30.05,30.05,3000,90150.0
2025-01-07 09:09:00,30.0,30.9,30.0,30.9,410,12309.0
2025-01-07 09:12:00,30.2,30.2,30.0,30.1,7100,213470.0
2025-01-07 09:14:00,30.85,30.85,30.85,30.85,1000,30850.0
2025-01-07 09:15:00,30.0,30.1,30.0,30.1,4070,122207.0
2025-01-07 09:17:00,30.85,30.85,30.85,30.85,20,617.0
2025-01-07 09:18:00,30.2,30.2,30.2,30.2,2000,60400.0
2025-01-07 09:19:00,30.85,30.85,30.0,30.0,3500,105425.0
2025-01-07 09:21:00,30.85,30.85,30.85,30.85,1,30.85
2025-01-07 09:24:00,30.0,30.0,30.0,30.0,1000,30000.0
2025-01-07 09:27:00,29.9,30.05,29.85,29.95,24040,719452.0
2025-01-07 09:28:00,29.8,29.9,29.45,29.45,7000,207900.0
2025-01-07 09:30:00,30.05,30.05,29.45,29.45,1010,29750.5
2025-01-07 09:32:00,29.65,29.65,29.65,29.65,500,14825.0
2025-01-07 09:34:00,29.3,29.45,29.3,29.4,6000,176150.0
2025-01-07 09:48:00,28.9,29.3,28.9,29.0,9400,273020.0
2025-01-07 09:51:00,28.55,28.55,28.5,28.5,6000,171150.0
2025-01-07 09:52:00,28.6,28.6,28.6,28.6,2000,57200.0
2025-01-07 09:54:00,29.35,29.35,29.35,29.35,10,293.5
2025-01-07 09:55:00,29.35,29.4,28.6,29.4,3850,112480.0
2025-01-07 09:59:00,29.4,29.4,29.4,29.4,1000,29400.0
2025-01-07 10:10:00,29.5,29.5,29.5,29.5,1000,29500.0
2025-01-07 10:12:00,29.5,29.5,29.5,29.5,1000,29500.0
2025-01-07 10:16:00,29.5,29.5,29.0,29.0,450,13100.0
2025-01-07 10:26:00,29.55,29.55,29.55,29.55,1000,29550.0
2025-01-07 10:28:00,29.55,29.55,28.6,28.6,1700,49285.0
2025-01-07 10:32:00,29.5,29.5,29.5,29.5,1,29.5
2025-01-07 10:41:00,29.5,29.5,29.5,29.5,2000,59000.0
2025-01-07 11:25:00,29.0,29.0,29.0,29.0,5000,145000.0
2025-01-07 11:26:00,29.4,29.4,28.6,29.4,5002,143058.8
2025-01-07 11:29:00,28.2,28.2,28.2,28.2,100,2820.0
2025-01-07 11:35:00,29.4,29.4,29.4,29.4,15,441.0
2025-01-07 11:42:00,28.8,28.8,28.8,28.8,1000,28800.0
2025-01-07 11:49:00,28.8,28.8,28.8,28.8,1000,28800.0
2025-01-07 11:57:00,29.35,29.35,29.35,29.35,1,29.35
2025-01-07 12:07:00,28.8,28.8,28.7,28.7,7000,201100.0
2025-01-07 12:34:00,29.35,29.35,29.35,29.35,20,587.0
2025-01-07 12:42:00,28.25,28.25,28.25,28.25,8000,226000.0
2025-01-07 12:43:00,28.25,28.25,28.25,28.25,100,2825.0
2025-01-07 12:47:00,28.25,28.7,28.25,28.6,5000,142750.0
2025-01-07 13:03:00,28.25,28.6,28.25,28.25,26000,735550.0
2025-01-07 13:04:00,28.6,29.35,28.5,28.5,21460,612695.0
2025-01-07 13:07:00,29.35,29.35,29.35,29.35,1,29.35
2025-01-07 13:11:00,29.35,29.35,28.75,28.8,21000,610000.0
2025-01-07 13:12:00,29.4,29.4,29.4,29.4,10,294.0
2025-01-07 14:15:00,29.35,29.35,29.2,29.2,5000,146450.0
2025-01-07 14:25:00,29.4,29.4,29.4,29.4,10,294.0
2025-01-08 09:02:00,29.55,29.55,29.3,29.3,2001,58629.55
2025-01-08 09:03:00,29.2,29.2,29.2,29.2,3000,87600.0
2025-01-08 09:04:00,28.7,28.8,28.7,28.7,12000,344900.0
2025-01-08 09:07:00,28.8,28.8,28.8,28.8,1000,28800.0
2025-01-08 09:12:00,28.35,28.5,27.95,28.0,15500,437600.0
2025-01-08 09:13:00,27.95,28.0,27.9,28.0,9000,251550.0
2025-01-08 09:14:00,27.9,27.9,27.9,27.9,1000,27900.0
2025-01-08 09:15:00,28.2,28.2,27.8,27.9,28000,780900.0
2025-01-08 09:16:00,27.55,27.6,27.55,27.6,5000,137850.0
2025-01-08 09:17:00,27.55,27.9,27.55,27.9,1001,27577.9
2025-01-08 09:22:00,27.9,27.9,27.9,27.9,1000,27900.0
2025-01-08 09:23:00,27.5,27.5,27.5,27.5,1000,27500.0
2025-01-08 09:24:00,27.5,27.6,27.0,27.0,20774,571504.0
2025-01-08 09:25:00,27.55,27.55,27.55,27.55,1033,28459.15
2025-01-08 09:28:00,27.5,27.6,27.5,27.6,1380,38050.0
2025-01-08 09:33:00,27.95,27.95,27.95,27.95,30,838.5
2025-01-08 09:40:00,27.15,27.95,27.15,27.95,2001,54327.95
2025-01-08 09:41:00,27.5,27.95,27.25,27.95,2601,71027.95
2025-01-08 10:01:00,27.95,27.95,27.95,27.95,1000,27950.0
2025-01-08 10:04:00,27.15,27.15,27.15,27.15,2000,54300.0
2025-01-08 10:06:00,27.15,27.45,27.15,27.45,4000,109500.0
2025-01-08 10:07:00,28.0,28.0,28.0,28.0,1,28.0
2025-01-08 10:08:00,27.95,27.95,27.95,27.95,1000,27950.0
2025-01-08 10:17:00,27.95,27.95,27.95,27.95,100,2795.0
2025-01-08 10:25:00,27.25,27.5,27.2,27.35,29020,793097.0
2025-01-08 10:26:00,27.3,27.3,27.3,27.3,2000,54600.0
2025-01-08 10:33:00,27.35,27.35,27.35,27.35,1,27.35
2025-01-08 10:34:00,27.35,27.5,27.35,27.4,5110,139875.0
2025-01-08 10:35:00,27.45,27.45,27.45,27.45,2100,57645.0
2025-01-08 10:37:00,27.4,27.4,27.4,27.4,1000,27400.0
2025-01-08 10:38:00,27.3,27.3,27.3,27.3,3000,81900.0
2025-01-08 10:42:00,26.9,27.0,26.9,26.9,27500,741070.0
2025-01-08 10:43:00,27.0,27.0,27.0,27.0,3000,81000.0
2025-01-08 10:44:00,27.0,27.0,27.0,27.0,2000,54000.0
2025-01-08 10:45:00,26.8,26.8,26.8,26.8,50,1340.0
2025-01-08 10:50:00,26.85,27.0,26.8,26.8,5100,136850.0
2025-01-08 10:51:00,27.1,27.1,27.1,27.1,1,27.1
2025-01-08 10:52:00,27.1,27.1,27.1,27.1,30,813.0
2025-01-08 10:53:00,27.1,27.1,27.1,27.1,2050,55555.0
2025-01-08 10:54:00,26.8,27.0,26.8,27.0,2000,53800.0
2025-01-08 11:00:00,26.7,26.7,26.7,26.7,2000,53400.0
2025-01-08 11:01:00,26.8,26.8,26.8,26.8,2010,53868.0
2025-01-08 11:14:00,26.75,26.75,26.75,26.75,3000,80250.0
2025-01-08 11:15:00,26.7,26.8,26.5,26.6,10000,266250.0
2025-01-08 11:17:00,26.7,26.7,26.7,26.7,1000,26700.0
2025-01-08 11:18:00,25.9,25.9,25.9,25.9,1,25.9
2025-01-08 11:19:00,26.7,26.7,26.6,26.6,8000,213300.0
2025-01-08 11:20:00,26.8,26.8,26.8,26.8,231,6190.8
2025-01-08 11:22:00,26.8,26.8,26.8,26.8,100,2680.0
2025-01-08 11:28:00,26.8,26.8,26.8,26.8,100,2680.0
2025-01-08 11:29:00,26.8,26.8,26.8,26.8,101,2706.8
2025-01-08 11:30:00,26.8,26.8,26.8,26.8,29,777.2
2025-01-08 11:31:00,26.8,26.8,26.8,26.8,1000,26800.0
2025-01-08 11:32:00,25.95,26.1,25.95,26.05,14000,364200.0
2025-01-08 11:35:00,25.95,25.95,25.95,25.95,1000,25950.0
2025-01-08 11:36:00,25.95,25.95,25.95,25.95,1000,25950.0
2025-01-08 11:37:00,26.75,26.75,26.75,26.75,270,7222.5
2025-01-08 11:39:00,26.75,26.75,26.75,26.75,1000,26750.0
2025-01-08 11:44:00,26.8,26.8,26.7,26.7,2000,53500.0
2025-01-08 11:45:00,26.85,26.85,26.85,26.85,1000,26850.0
2025-01-08 11:47:00,26.85,26.85,26.75,26.75,7000,187750.0
2025-01-08 12:08:00,26.5,26.5,26.5,26.5,1000,26500.0
2025-01-08 12:10:00,26.5,26.5,26.5,26.5,1000,26500.0
2025-01-08 12:16:00,26.5,26.5,26.5,26.5,1,26.5
2025-01-08 12:21:00,26.45,26.45,26.45,26.45,1000,26450.0
2025-01-08 12:22:00,26.45,26.45,26.45,26.45,1000,26450.0
2025-01-08 12:25:00,26.4,26.5,26.4,26.5,6000,158700.0
2025-01-08 12:31:00,27.15,27.15,27.15,27.15,2000,54300.0
2025-01-08 12:32:00,27.15,27.15,27.15,27.15,1000,27150.0
