timestamp,Open,High,Low,Close,Volume
2026-01-08 09:01:00,130.5,130.5,130.5,130.5,1000
2026-01-08 09:02:00,132.5,133.5,130.5,131.0,24209
2026-01-08 09:03:00,131.0,131.0,129.0,130.5,19711
2026-01-08 09:04:00,130.5,130.5,126.0,128.5,25220
2026-01-08 09:05:00,126.0,128.5,126.0,127.5,63681
2026-01-08 09:06:00,127.0,128.5,126.0,126.0,64400
2026-01-08 09:07:00,128.0,128.5,126.0,128.5,3440
2026-01-08 09:08:00,128.5,128.5,126.0,128.5,6870
2026-01-08 09:09:00,128.5,129.0,126.0,126.0,17945
2026-01-08 09:10:00,127.5,130.0,126.5,129.5,37179
2026-01-08 09:11:00,130.0,131.0,129.5,130.0,21144
2026-01-08 09:12:00,131.5,131.5,129.0,129.5,6430
2026-01-08 09:13:00,130.5,131.0,130.0,131.0,14170
2026-01-08 09:14:00,131.5,135.0,130.0,133.0,12107
2026-01-08 09:15:00,132.5,134.0,132.0,133.5,14199
2026-01-08 09:16:00,131.5,135.0,131.5,134.5,20501
2026-01-08 09:17:00,135.5,140.0,134.5,140.0,14230
2026-01-08 09:18:00,140.0,140.0,136.5,137.0,12325
2026-01-08 09:19:00,140.0,140.0,137.0,140.0,1481
2026-01-08 09:20:00,140.0,140.0,140.0,140.0,242
2026-01-08 09:21:00,137.0,140.0,137.0,138.0,7566
2026-01-08 09:22:00,140.0,140.0,138.0,138.0,1220
2026-01-08 09:23:00,136.0,139.5,136.0,139.0,50
2026-01-08 09:25:00,139.0,139.0,139.0,139.0,5
2026-01-08 09:26:00,139.0,140.0,139.0,139.0,325
2026-01-08 09:27:00,140.0,140.0,138.5,139.0,2268
2026-01-08 09:28:00,140.0,140.0,140.0,140.0,6268
2026-01-08 09:29:00,140.0,140.0,140.0,140.0,8010
2026-01-08 09:30:00,137.0,137.0,137.0,137.0,30
2026-01-08 09:31:00,137.0,137.5,137.0,137.5,2003
2026-01-08 09:32:00,137.5,137.5,137.0,137.0,200
2026-01-08 09:33:00,137.0,137.0,137.0,137.0,2000
2026-01-08 09:34:00,139.0,140.0,137.0,140.0,9135
2026-01-08 09:36:00,140.0,140.0,136.0,136.0,2002
2026-01-08 09:37:00,136.0,136.0,136.0,136.0,8000
2026-01-08 09:38:00,137.5,137.5,137.0,137.0,2435
2026-01-08 09:39:00,140.0,140.0,135.0,135.0,12010
2026-01-08 09:40:00,135.0,136.5,135.0,136.0,19130
2026-01-08 09:42:00,134.5,136.0,134.5,136.0,86
2026-01-08 09:43:00,136.0,136.0,136.0,136.0,60
2026-01-08 09:44:00,134.5,135.5,134.0,135.0,39920
2026-01-08 09:45:00,133.5,135.0,133.5,135.0,4621
2026-01-08 09:46:00,135.0,135.0,135.0,135.0,1000
2026-01-08 09:48:00,132.0,134.0,132.0,134.0,1031
2026-01-08 09:49:00,132.0,132.0,132.0,132.0,2000
2026-01-08 09:50:00,132.0,135.0,132.0,135.0,10291
2026-01-08 09:53:00,134.0,134.0,134.0,134.0,44
2026-01-08 09:54:00,132.0,135.0,132.0,132.5,11121
2026-01-08 09:55:00,135.0,135.0,131.5,131.5,10033
2026-01-08 09:56:00,135.0,135.0,134.5,134.5,1001
2026-01-08 09:58:00,134.0,134.0,134.0,134.0,100
2026-01-08 09:59:00,134.0,134.5,134.0,134.5,1025
2026-01-08 10:01:00,134.5,134.5,130.0,130.0,35
2026-01-08 10:02:00,130.0,130.0,130.0,130.0,60
2026-01-08 10:03:00,130.0,130.0,130.0,130.0,300
2026-01-08 10:04:00,134.5,134.5,134.5,134.5,1000
2026-01-08 10:05:00,134.5,134.5,131.0,131.0,4050
2026-01-08 10:06:00,131.0,134.5,131.0,134.5,289
2026-01-08 10:07:00,135.0,135.0,135.0,135.0,1011
2026-01-08 10:09:00,135.0,135.0,135.0,135.0,1150
2026-01-08 10:10:00,135.0,135.0,135.0,135.0,10000
2026-01-08 10:11:00,135.0,135.0,132.0,132.0,1786
2026-01-08 10:12:00,132.0,132.0,132.0,132.0,10350
2026-01-08 10:13:00,132.0,132.0,132.0,132.0,200
2026-01-08 10:14:00,132.0,132.0,132.0,132.0,457
2026-01-08 10:15:00,132.0,132.0,132.0,132.0,2106
2026-01-08 10:17:00,132.0,132.0,132.0,132.0,5000
2026-01-08 10:19:00,132.0,132.0,132.0,132.0,50
2026-01-08 10:20:00,132.0,133.0,132.0,133.0,16200
2026-01-08 10:25:00,131.5,131.5,131.5,131.5,1200
2026-01-08 10:26:00,133.0,133.0,132.5,132.5,2650
2026-01-08 10:28:00,135.0,135.0,135.0,135.0,4
2026-01-08 10:29:00,131.5,131.5,131.5,131.5,1000
2026-01-08 10:30:00,131.5,131.5,131.5,131.5,500
2026-01-08 10:31:00,131.5,131.5,131.5,131.5,4000
2026-01-08 10:32:00,134.0,134.0,134.0,134.0,10
2026-01-08 10:34:00,131.5,131.5,131.5,131.5,2000
2026-01-08 10:35:00,131.5,133.0,131.5,132.0,17355
2026-01-08 10:37:00,131.0,132.0,131.0,131.0,21980
2026-01-08 10:38:00,129.0,130.5,129.0,129.5,12008
2026-01-08 10:40:00,130.5,130.5,129.5,130.0,6600
2026-01-08 10:41:00,131.0,131.0,130.0,130.0,7000
2026-01-08 10:42:00,130.0,131.5,130.0,131.5,8900
2026-01-08 10:43:00,131.5,131.5,130.0,130.0,19120
2026-01-08 10:44:00,130.0,132.0,130.0,131.0,12425
2026-01-08 10:45:00,132.0,132.0,132.0,132.0,100
2026-01-08 10:46:00,130.0,130.0,130.0,130.0,1642
2026-01-08 10:48:00,130.0,130.0,130.0,130.0,3050
2026-01-08 10:49:00,130.0,130.0,130.0,130.0,1000
2026-01-08 10:50:00,132.0,132.0,132.0,132.0,10
2026-01-08 10:51:00,130.0,132.0,130.0,130.0,1295
2026-01-08 10:52:00,132.0,132.0,132.0,132.0,10
2026-01-08 10:53:00,132.0,132.0,130.0,130.0,7037
2026-01-08 10:54:00,132.0,132.0,132.0,132.0,1000
