timestamp,score,side,price_mtx,strike,dte,mid_trend,iv,delta,gamma,vega,vwap,sqz_on
2026-04-08 02:20:27,100.00000000000004,C,33268.5,33100.0,6.9,BULL,0.3957,0.5525,0.000234,16.8691,33268.5,False
2026-04-08 02:21:27,-60.00000000000001,,33256.5,33100.0,6.9,BEAR,0.3937,0.5498,0.000236,16.8777,33256.5,False
2026-04-08 02:22:27,100.00000000000004,C,33266.0,33100.0,6.9,BULL,0.3936,0.5521,0.000236,16.8702,33266.0,False
2026-04-08 02:23:27,100.00000000000004,C,33253.5,33100.0,6.9,BULL,0.3917,0.5493,0.000237,16.8791,33253.5,False
2026-04-08 02:24:28,100.00000000000004,C,33231.0,33100.0,6.9,BULL,0.3946,0.5437,0.000236,16.8951,33231.0,False
2026-04-08 02:25:28,100.00000000000004,C,33232.0,33100.0,6.9,BULL,0.3943,0.544,0.000236,16.8944,33232.0,False
2026-04-08 02:26:28,-60.00000000000001,,33235.5,33100.0,6.9,BEAR,0.3931,0.5449,0.000237,16.8919,33235.5,False
2026-04-08 02:27:28,100.00000000000004,C,33248.5,33100.0,6.9,BULL,0.3934,0.548,0.000236,16.8833,33248.5,False
2026-04-08 02:28:28,100.00000000000004,C,33249.5,33100.0,6.9,BULL,0.393,0.5482,0.000236,16.8825,33249.5,False
2026-04-08 02:29:28,100.00000000000004,C,33249.5,33100.0,6.9,BULL,0.3945,0.5481,0.000235,16.8831,33249.5,False
2026-04-08 02:30:32,100.00000000000004,C,33249.5,33100.0,6.9,BULL,0.3945,0.5481,0.000235,16.8831,33249.5,False
2026-04-08 02:31:03,-60.00000000000001,,33256.5,33300.0,6.9,BEAR,0.3885,0.5021,0.000241,17.0102,33256.5,False
2026-04-08 02:32:03,-60.00000000000001,,33260.5,33300.0,6.89,BEAR,0.3873,0.503,0.000242,17.012,33260.5,False
2026-04-08 02:33:03,-60.00000000000001,,33252.0,33300.0,6.89,BEAR,0.3884,0.501,0.000241,17.0081,33252.0,False
2026-04-08 02:34:03,-60.00000000000001,,33264.5,33300.0,6.89,BEAR,0.3876,0.504,0.000241,17.0137,33264.5,False
2026-04-08 02:36:04,-60.00000000000001,,33243.0,33300.0,6.89,BEAR,0.3881,0.4988,0.000241,17.0035,33243.0,False
2026-04-08 02:41:04,-60.00000000000001,,33202.5,33300.0,6.89,BEAR,0.3881,0.4891,0.000241,16.9764,33202.5,False
