ts,Open,High,Low,Close,Volume,Amount
2026-06-23 00:00:00,48876.0,48893.0,48840.0,48862.0,552.0,26972066.0
2026-06-23 00:01:00,48863.0,48870.0,48829.0,48844.0,737.0,35998735.0
2026-06-23 00:02:00,48846.0,48847.0,48778.0,48800.0,1241.0,60561937.0
2026-06-23 00:03:00,48800.0,48825.0,48745.0,48755.0,1312.0,63988356.0
2026-06-23 00:04:00,48757.0,48769.0,48706.0,48722.0,1320.0,64317051.0
2026-06-23 00:05:00,48728.0,48764.0,48722.0,48746.0,693.0,33778811.0
2026-06-23 00:06:00,48741.0,48764.0,48730.0,48752.0,501.0,24421456.0
2026-06-23 00:07:00,48748.0,48756.0,48712.0,48748.0,615.0,29970617.0
2026-06-23 00:08:00,48749.0,48787.0,48749.0,48778.0,637.0,31065028.0
2026-06-23 00:09:00,48781.0,48805.0,48765.0,48797.0,529.0,25807112.0
2026-06-23 00:10:00,48796.0,48827.0,48793.0,48816.0,581.0,28359162.0
2026-06-23 00:11:00,48814.0,48847.0,48811.0,48834.0,513.0,25052335.0
2026-06-23 00:12:00,48835.0,48841.0,48797.0,48826.0,490.0,23923385.0
2026-06-23 00:13:00,48830.0,48836.0,48800.0,48825.0,319.0,15571681.0
2026-06-23 00:14:00,48824.0,48850.0,48818.0,48835.0,269.0,13137080.0
2026-06-23 00:15:00,48839.0,48852.0,48830.0,48847.0,261.0,12748147.0
2026-06-23 00:16:00,48845.0,48857.0,48821.0,48826.0,331.0,16166052.0
2026-06-23 00:17:00,48829.0,48846.0,48826.0,48827.0,188.0,9181284.0
2026-06-23 00:18:00,48830.0,48850.0,48821.0,48836.0,142.0,6934782.0
2026-06-23 00:19:00,48837.0,48837.0,48803.0,48827.0,199.0,9714295.0
2026-06-23 00:20:00,48833.0,48851.0,48818.0,48851.0,223.0,10890670.0
2026-06-23 00:21:00,48845.0,48886.0,48841.0,48884.0,546.0,26684483.0
2026-06-23 00:22:00,48886.0,48904.0,48883.0,48887.0,645.0,31537336.0
2026-06-23 00:23:00,48886.0,48890.0,48808.0,48845.0,405.0,19785516.0
2026-06-23 00:24:00,48850.0,48877.0,48850.0,48856.0,158.0,7720301.0
2026-06-23 00:25:00,48854.0,48862.0,48847.0,48854.0,130.0,6351035.0
2026-06-23 00:26:00,48854.0,48860.0,48844.0,48856.0,173.0,8451397.0
2026-06-23 00:27:00,48860.0,48863.0,48849.0,48853.0,98.0,4787850.0
2026-06-23 00:28:00,48853.0,48856.0,48836.0,48848.0,142.0,6936089.0
2026-06-23 00:29:00,48847.0,48880.0,48836.0,48880.0,149.0,7280387.0
2026-06-23 00:30:00,48880.0,48882.0,48868.0,48876.0,110.0,5376411.0
2026-06-23 00:31:00,48877.0,48877.0,48860.0,48866.0,110.0,5375407.0
2026-06-23 00:32:00,48867.0,48888.0,48867.0,48873.0,124.0,6060779.0
2026-06-23 00:33:00,48871.0,48871.0,48825.0,48833.0,261.0,12747493.0
2026-06-23 00:34:00,48832.0,48849.0,48832.0,48849.0,118.0,5763086.0
2026-06-23 00:36:00,48832.0,48847.0,48807.0,48810.0,221.0,10790381.0
2026-06-23 00:37:00,48814.0,48833.0,48803.0,48830.0,228.0,11129725.0
2026-06-23 00:38:00,48828.0,48830.0,48796.0,48812.0,265.0,12933707.0
2026-06-23 00:39:00,48813.0,48819.0,48801.0,48808.0,130.0,6345265.0
2026-06-23 00:40:00,48807.0,48833.0,48807.0,48829.0,162.0,7909572.0
2026-06-23 00:41:00,48829.0,48839.0,48775.0,48780.0,329.0,16055192.0
2026-06-23 00:42:00,48781.0,48830.0,48781.0,48822.0,198.0,9665309.0
2026-06-23 00:43:00,48818.0,48832.0,48806.0,48825.0,117.0,5712078.0
2026-06-23 00:44:00,48822.0,48822.0,48801.0,48813.0,76.0,3709541.0
2026-06-23 00:45:00,48816.0,48836.0,48816.0,48825.0,139.0,6787053.0
2026-06-23 00:46:00,48823.0,48833.0,48803.0,48803.0,130.0,6346466.0
2026-06-23 00:47:00,48806.0,48820.0,48797.0,48820.0,160.0,7808664.0
2026-06-23 00:48:00,48820.0,48844.0,48818.0,48840.0,210.0,10255213.0
2026-06-23 00:49:00,48840.0,48856.0,48829.0,48849.0,265.0,12943780.0
2026-06-23 00:50:00,48847.0,48869.0,48838.0,48866.0,182.0,8892048.0
2026-06-23 00:51:00,48865.0,48888.0,48860.0,48887.0,312.0,15248998.0
2026-06-23 00:52:00,48885.0,48888.0,48871.0,48880.0,181.0,8847389.0
2026-06-23 00:53:00,48880.0,48886.0,48873.0,48885.0,105.0,5132390.0
2026-06-23 00:54:00,48883.0,48883.0,48870.0,48871.0,71.0,3470064.0
2026-06-23 00:55:00,48876.0,48896.0,48873.0,48888.0,225.0,10999648.0
2026-06-23 00:56:00,48889.0,48898.0,48863.0,48872.0,190.0,9287188.0
2026-06-23 00:57:00,48868.0,48871.0,48843.0,48862.0,170.0,8305377.0
