timestamp,session,mtx_code,mtx_close,call_code,call_close,call_bid,call_ask,put_code,put_close,put_bid,put_ask,position,side,entry_price,stop_loss,score,trend
2026-04-14 15:00:35,2,MXFD6,36380.0,TXO36400D6,157.0,158.0,162.0,TXO36400P6,188.0,177.0,207.0,0,,0.0,0.0,0.0,
2026-04-14 15:00:54,2,MXFD6,36377.0,TXO36400D6,158.0,157.0,160.0,TXO36400P6,198.0,181.0,193.0,0,,0.0,0.0,0.0,
2026-04-14 15:01:35,2,MXFD6,36373.5,TXO36400D6,157.0,157.0,160.0,TXO36400P6,182.0,181.0,187.0,0,,0.0,0.0,6.666666666666665,BULL
2026-04-14 15:01:55,2,MXFD6,36365.5,TXO36400D6,151.0,152.0,155.0,TXO36400P6,182.0,188.0,193.0,0,,0.0,0.0,6.666666666666665,BULL
2026-04-14 15:02:35,2,MXFD6,36396.0,TXO36400D6,170.0,169.0,172.0,TXO36400P6,175.0,173.0,177.0,0,,0.0,0.0,6.666666666666665,BULL
2026-04-14 15:02:56,2,MXFD6,36400.5,TXO36400D6,173.0,172.0,175.0,TXO36400P6,167.0,171.0,174.0,0,,0.0,0.0,6.666666666666665,BULL
2026-04-14 15:03:35,2,MXFD6,36422.5,TXO36400D6,184.0,184.0,185.0,TXO36400P6,166.0,161.0,164.0,0,,0.0,0.0,6.666666666666665,BULL
2026-04-14 15:03:56,2,MXFD6,36427.0,TXO36400D6,185.0,186.0,189.0,TXO36400P6,162.0,160.0,163.0,0,,0.0,0.0,6.666666666666665,BULL
2026-04-14 15:04:35,2,MXFD6,36434.0,TXO36400D6,187.0,188.0,189.0,TXO36400P6,158.0,156.0,158.0,0,,0.0,0.0,6.666666666666665,BULL
2026-04-14 15:04:56,2,MXFD6,36432.5,TXO36400D6,190.0,187.0,189.0,TXO36400P6,154.0,155.0,158.0,0,,0.0,0.0,6.666666666666665,BULL
